"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"NETLINKZ LIMITED","NET","Software & Services","0.0260","0.0260","0.0260","0.0000","108000"
"NEUREN PHARMACEUTICALS LIMITED","NEU","Pharmaceuticals, Biotechnology & Life Sciences","0.0760","0.0770","0.0760","0.0000","167566"
"NEUROTECH INTERNATIONAL LIMITED","NTI","Health Care Equipment & Services","0.2550","0.2550","0.2450","0.0000","348331"
"NEW AGE EXPLORATION LIMITED","NAE","Energy","0.0080","0.0080","0.0080","0.0000","725000"
"NEW CENTURY RESOURCES LIMITED","NCZ","Materials","1.1300","1.1550","1.1300","-0.0099","58782"
"NEW HOPE CORPORATION LIMITED","NHC","Energy","1.9200","1.9300","1.9100","0.0050","733"
"NEW STANDARD ENERGY LIMITED","NSE","Energy",,"0.0040","0.0040","0.0000","442000"
"NEW TALISMAN GOLD MINES LIMITED","NTL","Materials",,"","","",""
"NEW ZEALAND KING SALMON INVESTMENTS LIMITED","NZK","Food, Beverage & Tobacco",,"","","",""
"NEWCREST MINING LIMITED","NCM","Materials","21.1050","21.1250","21.0200","-0.0253","408401"
"NEWFIELD RESOURCES LIMITED","NWF","Materials","0.3000","0.3000","0.3000","0.0000","30000"
"NEWS CORPORATION..","NWS","Media","17.2600","17.2700","17.2400","-0.0104","28799"
"NEWZULU LIMITED","NWZ","Media","0.0010","0.0010","0.0010","0.0000","482757"
"NEX METALS EXPLORATION LIMITED","NME","Materials","0.0060","0.0060","0.0060","0.0000","23882"
"NEXTDC LIMITED","NXT","Software & Services","4.3650","4.3700","4.3600","-0.0048","110185"
"NEXUS MINERALS LIMITED","NXM","Materials","0.0780","0.0780","0.0780","-0.0010","100000"
"NGE CAPITAL LIMITED","NGE","Not Applic","0.4600","0.4600","0.4600","-0.0098","20301"
"NIB HOLDINGS LIMITED","NHF","Insurance","5.7700","5.7950","5.7400","-0.0052","202697"
"NICK SCALI LIMITED","NCK","Retailing","6.4900","6.5000","6.4700","-0.0052","17055"
"NICKELORE LIMITED","NIO","Materials",,"","","",""
"NINE ENTERTAINMENT CO. HOLDINGS LIMITED","NEC","Media","1.3700","1.3800","1.3650","0.0182","940735"
"NIUMINCO GROUP LIMITED","NIU","Materials","0.0030","0.0030","0.0030","0.0000","382000"
"NKWE PLATINUM LIMITED","NKP","Materials",,"","","",""
"NMG CORPORATION LIMITED","NMG","Materials",,"0.0080","0.0080","-0.0009","537100"
"NOBLE METALS LIMITED","NMM","Materials",,"","","",""
"NONI B LIMITED","NBL","Retailing","2.0600","2.0700","2.0600","0.0101","22049"
"NORDIC INVESTMENT BANK","NIB","Not Applic",,"","","",""
"NORTHERN COBALT LIMITED","N27","Class Pend",,"","","",""
"NORTHERN MINERALS LIMITED","NTU","Materials","0.1200","0.1200","0.1200","0.0000","12055"
"NORTHERN MINING LIMITED","NMI","Materials",,"0.0130","0.0110","-0.0009","1053905"
"NORTHERN STAR RESOURCES LTD","NST","Materials","4.9500","4.9600","4.9200","-0.0099","442515"
"NORWEST ENERGY NL","NWE","Energy","0.0050","0.0050","0.0050","0.0000","2368519"
"NORWOOD SYSTEMS LIMITED","NOR","Software & Services","0.0150","0.0150","0.0150","-0.0009","32538"
"NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED","NOE","Materials",,"","","",""
"NOVATTI GROUP LIMITED","NOV","Software & Services","0.1600","0.1600","0.1600","-0.0178","2350"
"NOVITA HEALTHCARE LIMITED","NHL","Health Care Equipment & Services","0.0310","0.0320","0.0310","0.0010","190477"
"NOVO LITIO LTD","NLI","Materials","0.0450","0.0450","0.0450","0.0000","22222"
"NOVOGEN LIMITED","NRT","Pharmaceuticals, Biotechnology & Life Sciences","0.0400","0.0400","0.0400","-0.0010","504736"
"NOVONIX LIMITED","NVX","Materials",,"","","",""
"NOXOPHARM LIMITED","NOX","Pharmaceuticals, Biotechnology & Life Sciences","0.3150","0.3150","0.3150","-0.0049","500"
"NRW HOLDINGS LIMITED","NWH","Capital Goods","1.2000","1.2020","1.1950","-0.0119","82314"
"NSL CONSOLIDATED LIMITED","NSL","Materials","0.0260","0.0260","0.0260","0.0000","250000"
"NSX LIMITED","NSX","Diversified Financials",,"0.2900","0.2900","-0.0097","110000"
"NTM GOLD LIMITED","NTM","Materials","0.0530","0.0530","0.0520","-0.0019","600597"
"NUCOAL RESOURCES LIMITED","NCR","Materials","0.0070","0.0070","0.0070","0.0000","802000"
"NUENERGY GAS LIMITED","NGY","Energy","0.0480","0.0480","0.0480","0.0056","190000"
"NUFARM FINANCE (NZ) LIMITED","NFN","Not Applic",,"","","",""
"NUFARM LIMITED","NUF","Materials","8.2750","8.3100","8.2750","-0.0248","241332"
"NUHEARA LIMITED","NUH","Technology Hardware & Equipment","0.0600","0.0600","0.0600","0.0000","193868"
"NUSANTARA RESOURCES LIMITED","NUS","Materials","0.3500","0.3500","0.3500","0.0103","10000"
"NVOI LTD","NVO","Software & Services","0.0300","0.0300","0.0300","0.0021","40000"
"NZME LIMITED","NZM","Media",,"","","",""
"NZURI COPPER LIMITED","NZC","Materials","0.1750","0.1800","0.1750","0.0164","73867"
"OAKAJEE CORPORATION LIMITED","OKJ","Diversified Financials",,"","","",""
"OAKDALE RESOURCES LIMITED","OAR","Materials","0.0350","0.0350","0.0350","-0.0114","29400"
"OASIS GOLD LIMITED","OAG","Class Pend",,"","","",""
"OBJ LIMITED","OBJ","Pharmaceuticals, Biotechnology & Life Sciences","0.0400","0.0400","0.0390","-0.0010","61914"
"OBJECTIVE CORPORATION LIMITED","OCL","Software & Services","2.5000","2.5000","2.5000","0.0100","4000"
"OCEANAGOLD CORPORATION","OGC","Materials","3.8300","3.8300","3.7800","0.0149","129254"
"OCEANIA CAPITAL PARTNERS LIMITED","OCP","Diversified Financials","2.8400","2.8500","2.8400","-0.0199","3000"
"OCEANIA HEALTHCARE LIMITED","OCA","Health Care Equipment & Services","0.8950","0.8950","0.8950","0.0205","500"
"OCHRE GROUP HOLDINGS LIMITED","OGH","Materials",,"","","",""
"OCTANEX LIMITED","OXX","Energy","0.0900","0.0900","0.0900","0.0000","145000"
"ODIN ENERGY LIMITED","ODN","Energy",,"","","",""
"ODYSSEY ENERGY LIMITED","ODY","Energy","0.0580","0.0580","0.0570","-0.0019","378993"
"OFX GROUP LIMITED","OFX","Diversified Financials","1.7300","1.7450","1.7150","-0.0050","41825"
"OIL BASINS LIMITED","OBL","Energy","0.0050","0.0050","0.0040","0.0000","1300000"
"OIL SEARCH LIMITED","OSH","Energy","6.9850","6.9950","6.9700","-0.0049","430066"
"OILEX LTD","OEX","Energy","0.0040","0.0040","0.0040","0.0000","125000"
"OKAPI RESOURCES LIMITED","OKR","Class Pend",,"","","",""
"OKLO RESOURCES LIMITED","OKU","Energy","0.2600","0.2600","0.2600","0.0030","245723"
"OLDFIELDS HOLDINGS LIMITED","OLH","Capital Goods","0.0750","0.0750","0.0750","0.0010","201000"
"OLIVER'S REAL FOOD LIMITED","OLI","Consumer Services","0.2200","0.2250","0.2200","0.0000","157000"
"OM HOLDINGS LIMITED","OMH","Materials","0.4750","0.4750","0.4750","0.0050","21567"
"OMNI MARKET TIDE LTD","OMT","Software & Services","0.0190","0.0190","0.0170","0.0000","89642"
"ONCOSIL MEDICAL LTD","OSL","Pharmaceuticals, Biotechnology & Life Sciences","0.1150","0.1150","0.1150","0.0052","250077"
"ONEALL INTERNATIONAL LIMITED","1AL","Consumer Durables & Apparel","0.9800","0.9800","0.9800","0.0204","545"
"ONEVIEW HEALTHCARE PLC","ONE","Health Care Equipment & Services","2.8000","2.8000","2.8000","0.0000","470"
"ONEVUE HOLDINGS LIMITED","OVH","Diversified Financials","0.5800","0.5900","0.5800","0.0000","25403"
"ONTERRAN LIMITED","OTR","Capital Goods",,"","","",""
"OOH!MEDIA LIMITED","OML","Media","4.4050","4.4200","4.4000","0.0048","29796"
"OOKAMI LIMITED","OOK","Automobiles & Components","0.0280","0.0280","0.0280","0.0000","26739"
"OPENDNA LIMITED","OPN","Commercial & Professional Services","0.1350","0.1350","0.1350","0.0000","7500"
"OPTHEA LIMITED","OPT","Pharmaceuticals, Biotechnology & Life Sciences","0.7300","0.7300","0.7200","0.0101","9554"
"OPTISCAN IMAGING LIMITED","OIL","Health Care Equipment & Services","0.0990","0.1000","0.0990","0.0031","52500"
"OPUS GROUP LIMITED","OPG","Commercial & Professional Services","0.5000","0.5000","0.5000","-0.0098","6"
"ORBITAL CORPORATION LIMITED","OEC","Automobiles & Components","0.5200","0.5200","0.5200","0.0000","1000"
"ORCA ENERGY LIMITED","OGY","Energy",,"","","",""
"ORECORP LIMITED","ORR","Materials","0.1500","0.1550","0.1500","-0.0048","22533"
"ORH LIMITED","ORH","Capital Goods",,"","","",""
"ORICA LIMITED","ORI","Materials","19.7100","19.7700","19.6300","0.0000","299267"
"ORIENTAL TECHNOLOGIES INVESTMENT LIMITED","OTI","Capital Goods","0.0160","0.0160","0.0160","0.0011","100000"
"ORIGIN ENERGY LIMITED","ORG","Energy","7.4650","7.5300","7.4600","0.0149","1337302"
"ORINOCO GOLD LIMITED","OGX","Materials","0.0230","0.0230","0.0230","0.0000","64005"
"ORION EQUITIES LIMITED","OEQ","Diversified Financials",,"0.1700","0.1700","0.0000","1000"
"ORION HEALTH GROUP LIMITED","OHE","Health Care Equipment & Services",,"","","",""
"ORION METALS LIMITED","ORM","Materials","0.0160","0.0160","0.0160","0.0000","18604"
"ORION MINERALS NL","ORN","Materials","0.0200","0.0200","0.0200","0.0000","57578"
"ORO VERDE LIMITED","OVL","Materials","0.0120","0.0120","0.0120","0.0000","100000"
"OROCOBRE LIMITED","ORE","Materials","4.4400","4.4700","4.4200","0.0506","314732"
"ORORA LIMITED","ORA","Materials","3.1100","3.1200","3.1000","0.0100","352923"
"OROTONGROUP LIMITED","ORL","Retailing","0.7700","0.7800","0.7600","-0.0195","71750"
"ORPHEUS ENERGY LIMITED","OEG","Energy",,"","","",""
"ORTHOCELL LIMITED","OCC","Pharmaceuticals, Biotechnology & Life Sciences","0.3050","0.3050","0.3050","-0.0049","1000"
"OSPREY MEDICAL INC","OSP","Health Care Equipment & Services","0.4250","0.4250","0.4250","0.0000","2233"
"OTHERLEVELS HOLDINGS LIMITED","OLV","Software & Services","0.0250","0.0250","0.0250","-0.0019","12500"
"OTTO ENERGY LIMITED","OEL","Energy","0.0410","0.0420","0.0410","0.0010","672000"
"OVENTUS MEDICAL LIMITED","OVN","Health Care Equipment & Services","0.3800","0.3800","0.3800","0.0103","18000"
"OVER THE WIRE HOLDINGS LIMITED","OTW","Software & Services","2.0100","2.0100","2.0100","0.0151","7500"
"OVERLAND RESOURCES LIMITED","OVR","Materials","0.0080","0.0080","0.0080","0.0000","2000000"
"OZ MINERALS LIMITED","OZL","Materials","7.4250","7.4500","7.4000","-0.0401","604605"
"OZGROWTH LIMITED","OZG","Not Applic","0.1650","0.1650","0.1650","0.0000","400000"
"OZTRADE PUBLISHING GROUP LIMITED","OZT","Class Pend",,"","","",""
"PACIFIC AMERICAN COAL LIMITED","PAK","Materials","0.0270","0.0270","0.0250","0.0000","23547"
"PACIFIC BAUXITE LIMITED","PBX","Materials","0.0360","0.0390","0.0350","-0.0019","202934"
"PACIFIC CURRENT GROUP LIMITED","PAC","Diversified Financials","7.6900","7.7000","7.6800","0.0000","2332"
"PACIFIC DAIRIES LIMITED","PDF","Food, Beverage & Tobacco",,"","","",""
"PACIFIC ENERGY LIMITED","PEA","Utilities","0.5770","0.5800","0.5700","-0.0030","15786"
"PACIFIC MINING LIMITED","PFM","Real Estate",,"","","",""
"PACIFIC SMILES GROUP LIMITED","PSQ","Health Care Equipment & Services","1.8600","1.8600","1.8600","0.0461","237"
"PACIFIC STAR NETWORK LIMITED","PNW","Media",,"0.2650","0.2650","0.0403","3000"
"PACIFICO MINERALS LIMITED","PMY","Materials","0.0060","0.0060","0.0060","0.0000","1522328"
"PACT GROUP HOLDINGS LTD","PGH","Materials","5.2350","5.2450","5.2250","0.0000","60164"
"PALADIN ENERGY LTD","PDN","Energy",,"","","",""
"PAN ASIA CORPORATION LIMITED","PZC","Energy","0.0020","0.0020","0.0020","0.0000","749882"
"PAN PACIFIC PETROLEUM NL","PPP","Energy","0.0370","0.0370","0.0370","0.0000","55200"
"PANCONTINENTAL OIL & GAS NL","PCL","Energy","0.0050","0.0050","0.0050","0.0013","92105"
"PANORAMA SYNERGY LTD","PSY","Software & Services","0.0830","0.0830","0.0820","0.0000","235979"
"PANORAMIC RESOURCES LIMITED","PAN","Materials","0.3150","0.3150","0.3050","0.0103","42733"
"PANTERRA GOLD LIMITED","PGI","Materials","0.0520","0.0520","0.0520","0.0000","51813"
"PANTORO LIMITED","PNR","Materials","0.2100","0.2100","0.2050","0.0000","35142"
"PAPYRUS AUSTRALIA LIMITED","PPY","Materials","0.0070","0.0070","0.0070","0.0012","200000"
"PARADIGM BIOPHARMACEUTICALS LIMITED..","PAR","Pharmaceuticals, Biotechnology & Life Sciences","0.3100","0.3100","0.3100","-0.0049","10000"
"PARAGON CARE LIMITED","PGC","Health Care Equipment & Services","0.8900","0.9000","0.8900","0.0050","17178"
"PARINGA RESOURCES LIMITED","PNL","Energy","0.3750","0.3750","0.3750","0.0000","48812"
"PARKWAY MINERALS NL","PWN","Materials","0.0110","0.0110","0.0100","0.0000","4183"
"PATRYS LIMITED","PAB","Pharmaceuticals, Biotechnology & Life Sciences","0.0200","0.0200","0.0200","0.0000","70000"
"PEAK RESOURCES LIMITED","PEK","Materials","0.0370","0.0370","0.0370","0.0000","116250"
"PEAKO LIMITED","PKO","Energy",,"0.0130","0.0130","0.0011","4868"
"PEEL MINING LIMITED","PEX","Materials","0.2350","0.2350","0.2350","0.0051","1764"
"PEET LIMITED","PPC","Real Estate","1.2220","1.2220","1.2220","-0.0029","73"
"PEGASUS METALS LIMITED","PUN","Materials","0.0260","0.0260","0.0260","0.0000","30000"
"PELICAN RESOURCES LIMITED","PEL","Materials","0.0170","0.0170","0.0170","0.0011","100000"
"PENGANA CAPITAL GROUP LIMITED","PCG","Diversified Financials","3.1300","3.1400","3.1300","0.0000","2397"
"PENINSULA ENERGY LIMITED","PEN","Energy","0.3600","0.3600","0.3600","0.0000","11276"
"PENINSULA MINES LIMITED","PSM","Energy","0.0200","0.0200","0.0200","0.0011","22100"
"PENTAL LIMITED","PTL","Household & Personal Products","0.6500","0.6500","0.6500","0.0000","1515"
"PEPINNINI MINERALS LIMITED","PNN","Materials","0.0160","0.0160","0.0160","0.0000","50000"
"PEPPER GROUP LIMITED","PEP","Diversified Financials","3.6500","3.6600","3.6500","0.0000","1984"
"PEPPERMINT INNOVATION LIMITED","PIL","Software & Services","0.0150","0.0150","0.0150","-0.0009","149025"
"PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","PIC","Not Applic","1.0600","1.0600","1.0600","-0.0050","82654"
"PERPETUAL LIMITED","PPT","Diversified Financials","51.8400","51.8900","51.7500","-0.0311","20813"
"PERPETUAL RESOURCES LIMITED","PEC","Energy",,"0.0250","0.0250","0.0000","4216"
"PERSEUS MINING LIMITED","PRU","Materials","0.3300","0.3370","0.3300","-0.0020","725641"
"PETRATHERM LTD","PTR","Utilities",,"","","",""
"PETREL ENERGY LIMITED","PRL","Energy","0.0120","0.0120","0.0120","0.0000","2672121"
"PETSEC ENERGY LIMITED","PSA","Energy","0.0900","0.0900","0.0890","0.0000","15243"
"PHARMAUST LIMITED","PAA","Pharmaceuticals, Biotechnology & Life Sciences","0.0500","0.0500","0.0500","0.0000","100000"
"PHARMAXIS LTD","PXS","Pharmaceuticals, Biotechnology & Life Sciences","0.2670","0.2700","0.2670","0.0020","10735"
"PHILEO AUSTRALIA LIMITED","PHI","Real Estate","11.0000","11.0000","11.0000","0.5126","500"
"PHOSLOCK WATER SOLUTIONS LIMITED","PHK","Commercial & Professional Services","0.1850","0.1850","0.1850","0.0051","181424"
"PHOSPHAGENICS LIMITED","POH","Pharmaceuticals, Biotechnology & Life Sciences","0.0150","0.0150","0.0150","0.0000","171579"
"PHYLOGICA LIMITED","PYC","Pharmaceuticals, Biotechnology & Life Sciences","0.0390","0.0390","0.0390","-0.0010","250000"
"PILBARA MINERALS LIMITED","PLS","Materials","0.6250","0.6400","0.6250","0.0000","2963245"
"PILOT ENERGY LIMITED","PGY","Energy",,"","","",""
"PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","PNI","Diversified Financials","3.1700","3.1700","3.1300","0.0304","5856"
"PIONEER CREDIT LIMITED","PNC","Diversified Financials","2.5100","2.5400","2.4700","0.0000","2688"
"PIONEER RESOURCES LIMITED","PIO","Materials","0.0140","0.0140","0.0140","0.0000","250000"
"PIXIE GROUP LIMITED","PEG","Consumer Services",,"","","",""
"PLANET GAS LIMITED","PGS","Energy","0.0060","0.0060","0.0060","0.0000","1308559"
"PLATINA RESOURCES LIMITED","PGM","Materials","0.1050","0.1050","0.1050","0.0000","66399"
"PLATINUM ASIA INVESTMENTS LIMITED","PAI","Not Applic","1.0800","1.0800","1.0800","0.0000","12030"
"PLATINUM ASSET MANAGEMENT LIMITED","PTM","Diversified Financials","6.0800","6.1300","6.0300","-0.0596","613431"
"PLATINUM CAPITAL LIMITED","PMC","Diversified Financials","1.7650","1.7650","1.7650","0.0000","4409"
"PLATO INCOME MAXIMISER LIMITED.","PL8","Not Applic","1.0950","1.1000","1.0950","-0.0049","20671"
"PLUKKA LIMITED","PKA","Diversified Financials",,"","","",""
"PLYMOUTH MINERALS LIMITED","PLH","Materials","0.1750","0.1750","0.1750","-0.0049","2500"
"PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","PAF","Not Applic","1.0800","1.0900","1.0800","-0.0148","22770"
"PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","PGF","Not Applic","1.0900","1.0900","1.0900","0.0101","10000"
"PMP LIMITED","PMP","Commercial & Professional Services","0.7250","0.7350","0.7250","-0.0049","57554"
"PNX METALS LIMITED","PNX","Materials","0.0100","0.0100","0.0100","0.0000","374873"
"PO VALLEY ENERGY LIMITED","PVE","Energy","0.0300","0.0300","0.0300","0.0033","70612"
"POINTERRA LIMITED","3DP","Software & Services","0.0430","0.0440","0.0430","0.0010","147614"
"POLYNOVO LIMITED","PNV","Pharmaceuticals, Biotechnology & Life Sciences","0.2800","0.2800","0.2800","0.0000","23548"
"POSEIDON NICKEL LIMITED","POS","Materials","0.0250","0.0250","0.0250","0.0010","280000"
"POWERHOUSE VENTURES LIMITED","PVL","Commercial & Professional Services","0.3200","0.3400","0.3200","0.0213","9100"
"POZ MINERALS LIMITED","POZ","Materials","0.0340","0.0340","0.0340","0.0000","35000"
"PPK GROUP LIMITED","PPK","Capital Goods","0.2000","0.2000","0.2000","0.0000","5000"
"PRAEMIUM LIMITED","PPS","Software & Services","0.4300","0.4300","0.4300","0.0051","5513"
"PRAIRIE MINING LIMITED","PDZ","Materials","0.6000","0.6000","0.6000","0.0000","514"
"PRANA BIOTECHNOLOGY LIMITED","PBT","Pharmaceuticals, Biotechnology & Life Sciences","0.0560","0.0560","0.0560","-0.0010","760"
"PREDICTIVE DISCOVERY LIMITED","PDI","Materials","0.0690","0.0690","0.0680","0.0000","20379"
"PREMIER INVESTMENTS LIMITED","PMV","Retailing","13.0300","13.0500","12.9500","0.0404","59601"
"PREMIERE EASTERN ENERGY LIMITED","PEZ","Energy",,"0.0170","0.0170","-0.0009","87000"
"PRESCIENT THERAPEUTICS LIMITED","PTX","Pharmaceuticals, Biotechnology & Life Sciences","0.0600","0.0600","0.0590","0.0000","110885"
"PRIMA BIOMED LTD","PRR","Pharmaceuticals, Biotechnology & Life Sciences","0.0250","0.0260","0.0250","0.0000","676766"
"PRIMARY GOLD LIMITED","PGO","Materials","0.0470","0.0470","0.0470","-0.0010","15662"
"PRIMARY HEALTH CARE LIMITED","PRY","Health Care Equipment & Services","3.1000","3.1100","3.0800","-0.0099","406778"
"PRIMARY OPINION LIMITED","POP","Software & Services","0.0300","0.0300","0.0300","0.0010","146942"
"PRIME FINANCIAL GROUP LIMITED","PFG","Diversified Financials","0.2150","0.2150","0.2150","0.0000","113087"
"PRIME MEDIA GROUP LIMITED","PRT","Media","0.4300","0.4350","0.4200","0.0134","141467"
"PRO MEDICUS LIMITED","PME","Health Care Equipment & Services","5.9000","5.9200","5.8500","0.0502","3523"
"PRO-PAC PACKAGING LIMITED","PPG","Materials","0.4000","0.4000","0.4000","0.0000","25000"
"PROBIOTEC LIMITED","PBP","Pharmaceuticals, Biotechnology & Life Sciences","0.5600","0.5600","0.5600","0.0000","50000"
"PROGRAMMED MAINTENANCE SERVICES LIMITED","PRG","Commercial & Professional Services","3.0100","3.0100","3.0000","0.0051","17080"
"PROGRESS 2010-1 TRUST","POB","Not Applic",,"","","",""
"PROPERTY CONNECT HOLDINGS LIMITED","PCH","Software & Services","0.0020","0.0020","0.0020","0.0000","56000"
"PROPERTYLINK GROUP","PLG","Real Estate","0.9400","0.9400","0.9250","0.0102","204266"
"PROPHECY INTERNATIONAL HOLDINGS LIMITED","PRO","Software & Services","0.5000","0.5000","0.5000","-0.0193","50000"
"PROSPECH LIMITED","PRS","Class Pend",,"","","",""
"PROSPECT RESOURCES LIMITED","PSC","Materials","0.0310","0.0320","0.0310","-0.0019","357468"
"PROSPERITY RESOURCES LIMITED","PSP","Materials",,"","","",""
"PROTEAN ENERGY LIMITED","POW","Capital Goods","0.0260","0.0260","0.0260","0.0000","30000"
"PROTEOMICS INTERNATIONAL LABORATORIES LTD","PIQ","Pharmaceuticals, Biotechnology & Life Sciences","0.2000","0.2000","0.2000","0.0000","259"
"PS&C LIMITED","PSZ","Commercial & Professional Services","0.3000","0.3000","0.3000","-0.0049","6000"
"PSC INSURANCE GROUP LIMITED","PSI","Insurance","2.8000","2.8000","2.8000","-0.0588","21"
"PSIVIDA CORP.","PVA","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"PTB GROUP LIMITED","PTB","Capital Goods","0.6200","0.6300","0.6200","0.0000","50000"
"PUBLIC HOLDINGS (AUSTRALIA) LIMITED","PHA","Diversified Financials",,"","","",""
"PUMA MASTERFUND P-16","PUB","Not Applic",,"","","",""
"PUMA MASTERFUND S-8","PUG","Not Applic",,"","","",""
"PUMA SERIES 2013-1","PUJ","Not Applic",,"","","",""
"PUMA SERIES 2014-1","PUK","Not Applic",,"","","",""
"PUMA SERIES 2014-2","PUO","Not Applic",,"","","",""
"PUMA SERIES 2014-4P","PUQ","Not Applic",,"","","",""
"PUMA SERIES 2015-1","PUU","Not Applic",,"","","",""
"PUMA SERIES 2015-3","PUV","Not Applic",,"","","",""
"PURA VIDA ENERGY NL","PVD","Energy","0.0390","0.0390","0.0390","0.0010","100000"
"PURE MINERALS LIMITED","PM1","Materials","0.0220","0.0220","0.0210","0.0010","71325"
