"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"NAMOI COTTON CO-OPERATIVE LIMITED","NAM","Commercial & Professional Services","0.4450","0.4450","0.4450","-0.0098","3000"
"NANOSONICS LIMITED","NAN","Health Care Equipment & Services","2.6600","2.6700","2.6450","0.0101","117318"
"NAOS ABSOLUTE OPPORTUNITIES COMPANY LIMITED","NAC","Not Applic","1.0150","1.0150","1.0150","-0.0099","12000"
"NAOS EMERGING OPPORTUNITIES COMPANY LIMITED","NCC","Not Applic","1.4550","1.4550","1.4500","0.0000","15750"
"NATIONAL AUSTRALIA BANK LIMITED","NAB","Banks","31.5400","31.6400","31.5300","-0.1924","517688"
"NATIONAL RMBS TRUST 2011-1 SERIES 2011-1","NAF","Not Applic",,"","","",""
"NATIONAL RMBS TRUST 2011-2 SERIES 2011-2","NAO","Not Applic",,"","","",""
"NATIONAL RMBS TRUST 2012-2 SERIES 2012-2","NAH","Not Applic",,"","","",""
"NATIONAL RMBS TRUST 2015-1 SERIES 2015-1","NAJ","Not Applic",,"","","",""
"NATIONAL RMBS TRUST 2016-1","NRM","Not Applic",,"","","",""
"NATIONAL STORAGE REIT","NSR","Real Estate","1.5050","1.5100","1.5050","-0.0020","95147"
"NATIONAL VETERINARY CARE LTD","NVL","Health Care Equipment & Services","2.7000","2.7000","2.6800","0.0000","7937"
"NAVARRE MINERALS LIMITED","NML","Materials","0.0490","0.0490","0.0490","0.0000","27071"
"NAVIGATOR RESOURCES LIMITED","NAV","Materials",,"","","",""
"NAVITAS LIMITED","NVT","Consumer Services","4.5550","4.5650","4.5400","0.0050","72271"
"NEARMAP LTD","NEA","Software & Services","0.6200","0.6200","0.6120","0.0000","39896"
"NELSON RESOURCES LIMITED","NES","Class Pend",,"","","",""
"NEMEX RESOURCES LIMITED","NXR","Materials",,"","","",""
"NEOMETALS LTD","NMT","Materials","0.3650","0.3650","0.3600","0.0051","228347"
"NEPTUNE MARINE SERVICES LIMITED","NMS","Energy",,"0.9000","0.9000","0.0419","100"
"NETCCENTRIC LIMITED","NCL","Media",,"0.0200","0.0200","-0.0010","162000"
"NETCOMM WIRELESS LIMITED","NTC","Technology Hardware & Equipment","1.0900","1.0950","1.0800","-0.0244","13749"
"NETLINKZ LIMITED","NET","Software & Services","0.0260","0.0260","0.0260","0.0000","70000"
"NEUREN PHARMACEUTICALS LIMITED","NEU","Pharmaceuticals, Biotechnology & Life Sciences","0.0820","0.0830","0.0810","-0.0029","116213"
"NEUROTECH INTERNATIONAL LIMITED","NTI","Health Care Equipment & Services","0.2150","0.2150","0.2100","0.0051","84117"
"NEW AGE EXPLORATION LIMITED","NAE","Energy","0.0070","0.0070","0.0070","-0.0009","1330007"
"NEW CENTURY RESOURCES LIMITED","NCZ","Materials","1.4850","1.4900","1.4800","-0.0389","286607"
"NEW HOPE CORPORATION LIMITED","NHC","Energy","2.0000","2.0100","1.9750","0.0050","50396"
"NEW STANDARD ENERGY LIMITED","NSE","Energy","0.0040","0.0040","0.0040","0.0000","25000"
"NEW TALISMAN GOLD MINES LIMITED","NTL","Materials",,"","","",""
"NEW ZEALAND KING SALMON INVESTMENTS LIMITED","NZK","Food, Beverage & Tobacco",,"","","",""
"NEWCREST MINING LIMITED","NCM","Materials","21.9000","21.9800","21.9000","-0.0110","195564"
"NEWFIELD RESOURCES LIMITED","NWF","Materials","0.3000","0.3000","0.3000","0.0000","30000"
"NEWS CORPORATION..","NWS","Media","17.4800","17.5100","17.4600","0.0000","20908"
"NEWZULU LIMITED","NWZ","Media","0.0010","0.0010","0.0010","0.0000","700000"
"NEX METALS EXPLORATION LIMITED","NME","Materials","0.0070","0.0070","0.0070","0.0028","62500"
"NEXTDC LIMITED","NXT","Software & Services","4.6800","4.7000","4.6700","0.0051","263270"
"NEXUS MINERALS LIMITED","NXM","Materials","0.1050","0.1050","0.1050","0.0000","17065"
"NGE CAPITAL LIMITED","NGE","Not Applic","0.4550","0.4550","0.4550","-0.0050","2500"
"NIB HOLDINGS LIMITED","NHF","Insurance","5.8600","5.8900","5.8550","-0.0398","111049"
"NICK SCALI LIMITED","NCK","Retailing","5.9100","5.9300","5.9000","0.0047","14733"
"NICKELORE LIMITED","NIO","Materials",,"","","",""
"NINE ENTERTAINMENT CO. HOLDINGS LIMITED","NEC","Media","1.3720","1.3900","1.3720","-0.0099","1087660"
"NIUMINCO GROUP LIMITED","NIU","Materials","0.0020","0.0020","0.0020","-0.0007","400000"
"NKWE PLATINUM LIMITED","NKP","Materials",,"","","",""
"NMG CORPORATION LIMITED","NMG","Materials",,"0.0080","0.0080","-0.0009","537100"
"NOBLE METALS LIMITED","NMM","Materials",,"","","",""
"NONI B LIMITED","NBL","Retailing","2.0800","2.0900","2.0800","0.0000","3150"
"NORDIC INVESTMENT BANK","NIB","Not Applic",,"","","",""
"NORTHERN COBALT LIMITED","N27","Class Pend",,"","","",""
"NORTHERN MINERALS LIMITED","NTU","Materials","0.1200","0.1200","0.1200","0.0000","50488"
"NORTHERN MINING LIMITED","NMI","Materials",,"0.0130","0.0110","-0.0009","1053905"
"NORTHERN STAR RESOURCES LTD","NST","Materials","4.9550","4.9950","4.9500","0.0149","563510"
"NORWEST ENERGY NL","NWE","Energy","0.0050","0.0050","0.0050","0.0000","14108315"
"NORWOOD SYSTEMS LIMITED","NOR","Software & Services","0.0160","0.0160","0.0160","0.0011","100000"
"NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED","NOE","Materials",,"","","",""
"NOVATTI GROUP LIMITED","NOV","Software & Services","0.1550","0.1550","0.1550","-0.0094","5000"
"NOVITA HEALTHCARE LIMITED","NHL","Health Care Equipment & Services","0.0330","0.0330","0.0330","0.0000","23720"
"NOVO LITIO LTD","NLI","Materials","0.0510","0.0540","0.0510","-0.0019","752433"
"NOVOGEN LIMITED","NRT","Pharmaceuticals, Biotechnology & Life Sciences","0.0390","0.0390","0.0390","-0.0010","37500"
"NOVONIX LIMITED","NVX","Materials",,"","","",""
"NOXOPHARM LIMITED","NOX","Pharmaceuticals, Biotechnology & Life Sciences","0.3500","0.3500","0.3500","0.0000","673"
"NRW HOLDINGS LIMITED","NWH","Capital Goods","1.1500","1.1570","1.1420","0.0101","74484"
"NSL CONSOLIDATED LIMITED","NSL","Materials","0.0250","0.0250","0.0240","0.0010","438936"
"NSX LIMITED","NSX","Diversified Financials","0.2900","0.2900","0.2900","-0.0097","888"
"NTM GOLD LIMITED","NTM","Materials","0.0470","0.0470","0.0470","0.0010","100000"
"NUCOAL RESOURCES LIMITED","NCR","Materials","0.0070","0.0070","0.0070","0.0000","66667"
"NUENERGY GAS LIMITED","NGY","Energy","0.0600","0.0600","0.0600","0.0055","100000"
"NUFARM FINANCE (NZ) LIMITED","NFN","Not Applic",,"","","",""
"NUFARM LIMITED","NUF","Materials","8.3200","8.4100","8.3200","-0.0349","214874"
"NUHEARA LIMITED","NUH","Technology Hardware & Equipment","0.0550","0.0560","0.0550","-0.0010","94859"
"NUSANTARA RESOURCES LIMITED","NUS","Materials","0.3450","0.3450","0.3450","0.0000","160000"
"NVOI LTD","NVO","Software & Services","0.0240","0.0240","0.0240","-0.0010","3337"
"NZME LIMITED","NZM","Media",,"","","",""
"NZURI COPPER LIMITED","NZC","Materials","0.1400","0.1500","0.1400","-0.0093","21104"
"OAKAJEE CORPORATION LIMITED","OKJ","Diversified Financials",,"","","",""
"OAKDALE RESOURCES LIMITED","OAR","Materials","0.0360","0.0360","0.0360","-0.0028","10000"
"OASIS GOLD LIMITED","OAG","Class Pend",,"","","",""
"OBJ LIMITED","OBJ","Pharmaceuticals, Biotechnology & Life Sciences","0.0350","0.0360","0.0340","0.0021","1380136"
"OBJECTIVE CORPORATION LIMITED","OCL","Software & Services","2.6000","2.6000","2.6000","-0.0099","2857"
"OCEANAGOLD CORPORATION","OGC","Materials","4.0150","4.0300","4.0100","0.0100","11746"
"OCEANIA CAPITAL PARTNERS LIMITED","OCP","Diversified Financials","2.8100","2.8100","2.7500","-0.0393","2809"
"OCEANIA HEALTHCARE LIMITED","OCA","Health Care Equipment & Services","0.8700","0.8700","0.8700","0.0000","3"
"OCHRE GROUP HOLDINGS LIMITED","OGH","Materials",,"","","",""
"OCTANEX LIMITED","OXX","Energy","0.0900","0.0900","0.0900","0.0000","28889"
"ODIN ENERGY LIMITED","ODN","Energy",,"","","",""
"ODYSSEY ENERGY LIMITED","ODY","Energy","0.0620","0.0620","0.0620","0.0000","227500"
"OFX GROUP LIMITED","OFX","Diversified Financials","1.5220","1.5250","1.5150","-0.0079","65091"
"OIL BASINS LIMITED","OBL","Energy","0.0030","0.0030","0.0030","0.0000","112500"
"OIL SEARCH LIMITED","OSH","Energy","7.0800","7.1000","7.0800","-0.0446","388007"
"OILEX LTD","OEX","Energy","0.0030","0.0030","0.0030","-0.0008","2000"
"OKAPI RESOURCES LIMITED","OKR","Class Pend",,"","","",""
"OKLO RESOURCES LIMITED","OKU","Energy","0.2600","0.2600","0.2600","0.0051","17000"
"OLDFIELDS HOLDINGS LIMITED","OLH","Capital Goods","0.0820","0.0820","0.0820","0.0053","63164"
"OLIVER'S REAL FOOD LIMITED","OLI","Consumer Services","0.2000","0.2000","0.2000","0.0000","131145"
"OM HOLDINGS LIMITED","OMH","Materials","0.4450","0.4450","0.4350","-0.0049","78211"
"OMNI MARKET TIDE LTD","OMT","Software & Services","0.0170","0.0170","0.0170","-0.0009","10000"
"ONCOSIL MEDICAL LTD","OSL","Pharmaceuticals, Biotechnology & Life Sciences","0.1200","0.1200","0.1200","0.0000","499358"
"ONEALL INTERNATIONAL LIMITED","1AL","Consumer Durables & Apparel","0.9600","0.9600","0.9600","-0.0291","2950"
"ONEVIEW HEALTHCARE PLC","ONE","Health Care Equipment & Services","2.5900","2.5900","2.5900","-0.0298","295"
"ONEVUE HOLDINGS LIMITED","OVH","Diversified Financials","0.5800","0.6100","0.5800","0.0050","429828"
"ONTERRAN LIMITED","OTR","Capital Goods",,"","","",""
"OOH!MEDIA LIMITED","OML","Media","4.5750","4.6100","4.5700","-0.0050","159483"
"OOKAMI LIMITED","OOK","Automobiles & Components","0.0260","0.0260","0.0250","0.0010","233293"
"OPENDNA LIMITED","OPN","Commercial & Professional Services","0.1350","0.1400","0.1350","0.0000","61500"
"OPTHEA LIMITED","OPT","Pharmaceuticals, Biotechnology & Life Sciences","0.7250","0.7300","0.7250","0.0102","4077"
"OPTISCAN IMAGING LIMITED","OIL","Health Care Equipment & Services","0.0920","0.0970","0.0920","0.0010","313338"
"OPUS GROUP LIMITED","OPG","Commercial & Professional Services","0.5050","0.5050","0.5050","0.0051","5750"
"ORBITAL CORPORATION LIMITED","OEC","Automobiles & Components","0.5100","0.5100","0.5100","0.0050","14800"
"ORCA ENERGY LIMITED","OGY","Energy",,"","","",""
"ORECORP LIMITED","ORR","Materials","0.1300","0.1300","0.1300","0.0000","6146"
"ORH LIMITED","ORH","Capital Goods",,"","","",""
"ORICA LIMITED","ORI","Materials","19.7500","19.8400","19.7400","-0.1185","114196"
"ORIENTAL TECHNOLOGIES INVESTMENT LIMITED","OTI","Capital Goods","0.0150","0.0150","0.0150","0.0000","400000"
"ORIGIN ENERGY LIMITED","ORG","Energy","6.9900","7.0000","6.9600","-0.0350","835086"
"ORINOCO GOLD LIMITED","OGX","Materials","0.0240","0.0240","0.0230","0.0000","199340"
"ORION EQUITIES LIMITED","OEQ","Diversified Financials",,"0.1700","0.1700","0.0000","1000"
"ORION HEALTH GROUP LIMITED","OHE","Health Care Equipment & Services",,"","","",""
"ORION METALS LIMITED","ORM","Materials","0.0160","0.0160","0.0160","0.0000","18604"
"ORION MINERALS NL","ORN","Materials","0.0200","0.0200","0.0200","0.0000","95000"
"ORO VERDE LIMITED","OVL","Materials","0.0080","0.0080","0.0080","0.0000","207916"
"OROCOBRE LIMITED","ORE","Materials","4.9400","4.9900","4.9400","-0.0099","457063"
"ORORA LIMITED","ORA","Materials","3.1700","3.1700","3.1600","0.0101","225417"
"OROTONGROUP LIMITED","ORL","Retailing","0.6750","0.6750","0.6750","-0.0050","875"
"ORPHEUS ENERGY LIMITED","OEG","Energy",,"","","",""
"ORTHOCELL LIMITED","OCC","Pharmaceuticals, Biotechnology & Life Sciences","0.2800","0.2800","0.2800","0.0000","19100"
"OSPREY MEDICAL INC","OSP","Health Care Equipment & Services","0.4150","0.4150","0.4070","0.0000","62384"
"OTHERLEVELS HOLDINGS LIMITED","OLV","Software & Services","0.0300","0.0300","0.0300","-0.0063","5000"
"OTTO ENERGY LIMITED","OEL","Energy","0.0420","0.0420","0.0420","-0.0010","153362"
"OVENTUS MEDICAL LIMITED","OVN","Health Care Equipment & Services","0.3850","0.3850","0.3850","0.0051","28907"
"OVER THE WIRE HOLDINGS LIMITED","OTW","Software & Services","1.9900","2.0000","1.9900","0.0000","18094"
"OVERLAND RESOURCES LIMITED","OVR","Materials","0.0070","0.0070","0.0070","-0.0009","150000"
"OZ MINERALS LIMITED","OZL","Materials","7.8400","7.8800","7.8300","-0.0400","149643"
"OZGROWTH LIMITED","OZG","Not Applic","0.1650","0.1650","0.1650","0.0000","9006"
"OZTRADE PUBLISHING GROUP LIMITED","OZT","Class Pend",,"","","",""
"PACIFIC AMERICAN COAL LIMITED","PAK","Materials","0.0300","0.0300","0.0300","-0.0019","130000"
"PACIFIC BAUXITE LIMITED","PBX","Materials","0.0440","0.0440","0.0440","-0.0019","45949"
"PACIFIC CURRENT GROUP LIMITED","PAC","Diversified Financials","6.7400","6.7400","6.6700","-0.0101","21530"
"PACIFIC DAIRIES LIMITED","PDF","Food, Beverage & Tobacco",,"","","",""
"PACIFIC ENERGY LIMITED","PEA","Utilities","0.5600","0.5600","0.5500","0.0000","452360"
"PACIFIC MINING LIMITED","PFM","Real Estate",,"","","",""
"PACIFIC SMILES GROUP LIMITED","PSQ","Health Care Equipment & Services","1.9200","1.9200","1.9200","-0.0296","14297"
"PACIFIC STAR NETWORK LIMITED","PNW","Media","0.1650","0.1650","0.1650","0.0165","1500"
"PACIFICO MINERALS LIMITED","PMY","Materials","0.0070","0.0070","0.0070","0.0000","394285"
"PACT GROUP HOLDINGS LTD","PGH","Materials","5.2600","5.2800","5.2600","0.0053","110911"
"PALADIN ENERGY LTD","PDN","Energy",,"","","",""
"PAN ASIA CORPORATION LIMITED","PZC","Energy","0.0020","0.0020","0.0020","0.0000","250000"
"PAN PACIFIC PETROLEUM NL","PPP","Energy","0.0370","0.0370","0.0370","0.0000","15042"
"PANCONTINENTAL OIL & GAS NL","PCL","Energy","0.0040","0.0040","0.0040","0.0000","60154"
"PANORAMA SYNERGY LTD","PSY","Software & Services","0.0840","0.0840","0.0820","0.0010","87531"
"PANORAMIC RESOURCES LIMITED","PAN","Materials","0.3900","0.4000","0.3900","0.0000","556964"
"PANTERRA GOLD LIMITED","PGI","Materials","0.0550","0.0550","0.0550","0.0032","2466"
"PANTORO LIMITED","PNR","Materials","0.2100","0.2100","0.2100","0.0000","17639"
"PAPYRUS AUSTRALIA LIMITED","PPY","Materials","0.0100","0.0100","0.0100","0.0000","50000"
"PARADIGM BIOPHARMACEUTICALS LIMITED..","PAR","Pharmaceuticals, Biotechnology & Life Sciences","0.4000","0.4050","0.4000","0.0102","141114"
"PARAGON CARE LIMITED","PGC","Health Care Equipment & Services","0.8600","0.8600","0.8400","0.0000","254369"
"PARINGA RESOURCES LIMITED","PNL","Energy","0.3600","0.3600","0.3600","0.0051","10715"
"PARKWAY MINERALS NL","PWN","Materials","0.0100","0.0100","0.0100","0.0011","51000"
"PATRYS LIMITED","PAB","Pharmaceuticals, Biotechnology & Life Sciences","0.0160","0.0160","0.0160","-0.0009","1245122"
"PEAK RESOURCES LIMITED","PEK","Materials","0.0400","0.0400","0.0400","0.0000","6351"
"PEAKO LIMITED","PKO","Energy","0.0150","0.0150","0.0150","0.0011","4500"
"PEEL MINING LIMITED","PEX","Materials","0.2200","0.2200","0.2200","0.0000","72932"
"PEET LIMITED","PPC","Real Estate","1.2250","1.2300","1.2200","-0.0070","75448"
"PEGASUS METALS LIMITED","PUN","Materials","0.0260","0.0260","0.0260","0.0000","30000"
"PELICAN RESOURCES LIMITED","PEL","Materials","0.0170","0.0170","0.0170","0.0000","400000"
"PENGANA CAPITAL GROUP LIMITED","PCG","Diversified Financials","3.1000","3.1300","3.1000","-0.0298","9610"
"PENINSULA ENERGY LIMITED","PEN","Energy","0.3200","0.3200","0.3150","0.0000","5000"
"PENINSULA MINES LIMITED","PSM","Energy","0.0190","0.0190","0.0180","0.0000","52516"
"PENTAL LIMITED","PTL","Household & Personal Products","0.6300","0.6300","0.6300","-0.0050","353"
"PEPINNINI MINERALS LIMITED","PNN","Materials","0.0170","0.0180","0.0170","0.0000","2227101"
"PEPPER GROUP LIMITED","PEP","Diversified Financials","3.6700","3.6700","3.6700","0.0000","90"
"PEPPERMINT INNOVATION LIMITED","PIL","Software & Services","0.0150","0.0150","0.0150","0.0000","500000"
"PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","PIC","Not Applic","1.0800","1.0800","1.0650","0.0000","51230"
"PERPETUAL LIMITED","PPT","Diversified Financials","52.2200","52.2400","52.0900","-0.1306","26555"
"PERPETUAL RESOURCES LIMITED","PEC","Energy","0.0180","0.0180","0.0180","0.0000","39844"
"PERSEUS MINING LIMITED","PRU","Materials","0.3820","0.3850","0.3750","0.0020","892536"
"PETRATHERM LTD","PTR","Utilities",,"","","",""
"PETREL ENERGY LIMITED","PRL","Energy","0.0110","0.0110","0.0110","0.0000","593691"
"PETSEC ENERGY LIMITED","PSA","Energy","0.0850","0.0850","0.0840","-0.0047","64225"
"PHARMAUST LIMITED","PAA","Pharmaceuticals, Biotechnology & Life Sciences","0.0540","0.0540","0.0510","0.0010","330000"
"PHARMAXIS LTD","PXS","Pharmaceuticals, Biotechnology & Life Sciences","0.2650","0.2650","0.2600","0.0051","23810"
"PHILEO AUSTRALIA LIMITED","PHI","Real Estate","10.7500","10.7500","10.7500","-0.2440","1000"
"PHOSLOCK WATER SOLUTIONS LIMITED","PHK","Commercial & Professional Services","0.1850","0.1950","0.1850","0.0000","91814"
"PHOSPHAGENICS LIMITED","POH","Pharmaceuticals, Biotechnology & Life Sciences","0.0160","0.0160","0.0160","0.0000","96000"
"PHYLOGICA LIMITED","PYC","Pharmaceuticals, Biotechnology & Life Sciences","0.0390","0.0390","0.0390","0.0000","140000"
"PILBARA MINERALS LIMITED","PLS","Materials","0.7350","0.7550","0.7350","0.0000","2123680"
"PILOT ENERGY LIMITED","PGY","Energy",,"","","",""
"PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","PNI","Diversified Financials","3.1700","3.2000","3.1700","-0.0491","3148"
"PIONEER CREDIT LIMITED","PNC","Diversified Financials","2.7400","2.7500","2.7100","-0.0197","19005"
"PIONEER RESOURCES LIMITED","PIO","Materials","0.0170","0.0170","0.0170","0.0000","333739"
"PIXIE GROUP LIMITED","PEG","Consumer Services",,"","","",""
"PLANET GAS LIMITED","PGS","Energy","0.0060","0.0060","0.0060","-0.0009","76880"
"PLATINA RESOURCES LIMITED","PGM","Materials","0.1150","0.1350","0.1150","0.0000","1600272"
"PLATINUM ASIA INVESTMENTS LIMITED","PAI","Not Applic","1.1000","1.1050","1.1000","0.0000","48004"
"PLATINUM ASSET MANAGEMENT LIMITED","PTM","Diversified Financials","6.6450","6.6800","6.6200","0.0100","323767"
"PLATINUM CAPITAL LIMITED","PMC","Diversified Financials","1.8000","1.8050","1.8000","0.0101","45354"
"PLATO INCOME MAXIMISER LIMITED.","PL8","Not Applic","1.0900","1.0900","1.0900","-0.0050","1482"
"PLUKKA LIMITED","PKA","Diversified Financials",,"","","",""
"PLYMOUTH MINERALS LIMITED","PLH","Materials","0.1950","0.1950","0.1900","0.0000","75000"
"PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","PAF","Not Applic","1.1150","1.1150","1.1100","0.0050","20000"
"PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","PGF","Not Applic","1.1300","1.1350","1.1300","0.0000","24696"
"PMP LIMITED","PMP","Commercial & Professional Services","0.7700","0.7700","0.7700","0.0000","11860"
"PNX METALS LIMITED","PNX","Materials","0.0120","0.0120","0.0120","0.0000","576217"
"PO VALLEY ENERGY LIMITED","PVE","Energy","0.0400","0.0400","0.0400","0.0000","64286"
"POINTERRA LIMITED","3DP","Software & Services","0.0330","0.0350","0.0330","-0.0010","426218"
"POLYNOVO LIMITED","PNV","Pharmaceuticals, Biotechnology & Life Sciences","0.2800","0.2800","0.2800","0.0051","3078"
"POSEIDON NICKEL LIMITED","POS","Materials","0.0280","0.0280","0.0280","-0.0010","15000"
"POWERHOUSE VENTURES LIMITED","PVL","Commercial & Professional Services","0.2900","0.2900","0.2800","-0.0272","24485"
"POZ MINERALS LIMITED","POZ","Materials","0.0320","0.0320","0.0320","0.0046","90000"
"PPK GROUP LIMITED","PPK","Capital Goods","0.1900","0.2000","0.1900","0.0000","60000"
"PRAEMIUM LIMITED","PPS","Software & Services","0.4900","0.5200","0.4870","0.0050","2477672"
"PRAIRIE MINING LIMITED","PDZ","Materials","0.6000","0.6000","0.6000","0.0428","1505"
"PRANA BIOTECHNOLOGY LIMITED","PBT","Pharmaceuticals, Biotechnology & Life Sciences","0.0590","0.0590","0.0590","0.0010","11354"
"PREDICTIVE DISCOVERY LIMITED","PDI","Materials","0.0560","0.0560","0.0510","0.0000","54600"
"PREMIER INVESTMENTS LIMITED","PMV","Retailing","12.9300","12.9500","12.9000","0.0052","22041"
"PREMIERE EASTERN ENERGY LIMITED","PEZ","Energy",,"0.0170","0.0170","-0.0009","87000"
"PRESCIENT THERAPEUTICS LIMITED","PTX","Pharmaceuticals, Biotechnology & Life Sciences","0.0660","0.0660","0.0660","0.0000","22422"
"PRIMA BIOMED LTD","PRR","Pharmaceuticals, Biotechnology & Life Sciences","0.0300","0.0300","0.0290","0.0000","440186"
"PRIMARY GOLD LIMITED","PGO","Materials","0.0460","0.0460","0.0460","0.0000","68493"
"PRIMARY HEALTH CARE LIMITED","PRY","Health Care Equipment & Services","3.1500","3.1700","3.1500","0.0050","203379"
"PRIMARY OPINION LIMITED","POP","Software & Services","0.0290","0.0290","0.0290","0.0010","20000"
"PRIME FINANCIAL GROUP LIMITED","PFG","Diversified Financials","0.1850","0.1850","0.1850","0.0000","99981"
"PRIME MEDIA GROUP LIMITED","PRT","Media","0.3600","0.3700","0.3600","-0.0049","646478"
"PRO MEDICUS LIMITED","PME","Health Care Equipment & Services","6.3100","6.3100","6.2900","0.0101","5178"
"PRO-PAC PACKAGING LIMITED","PPG","Materials","0.4300","0.4300","0.4250","-0.0098","131627"
"PROBIOTEC LIMITED","PBP","Pharmaceuticals, Biotechnology & Life Sciences","0.6000","0.6000","0.6000","0.0000","3000"
