"Company name","ASX code","GICS industry group","price","high","low","change","volume"
"THE A2 MILK COMPANY LIMITED","A2M","Food, Beverage & Tobacco","5.0650","5.0800","5.0500","0.0000","346620"
"THE CITADEL GROUP LIMITED","CGL","Software & Services","5.4700","5.4900","5.4600","0.0000","9652"
"THE FOOD REVOLUTION GROUP LIMITED","FOD","Food, Beverage & Tobacco","0.0600","0.0600","0.0600","-0.0010","96373"
"THE GO2 PEOPLE LTD","GO2","Class Pend",,"","","",""
"THE GRUDEN GROUP LTD","GGL","Software & Services","0.0160","0.0160","0.0160","-0.0009","600000"
"THE HYDROPONICS COMPANY LIMITED","THC","Pharmaceuticals, Biotechnology & Life Sciences","0.2750","0.2850","0.2750","-0.0049","45286"
"THE PAS GROUP LIMITED","PGR","Retailing","0.5000","0.5000","0.5000","-0.0050","7000"
"THE REJECT SHOP LIMITED","TRS","Retailing","4.0300","4.0700","4.0200","-0.0197","14705"
"THE STAR ENTERTAINMENT GROUP LIMITED","SGR","Consumer Services","5.1700","5.1800","5.1500","-0.0300","302730"
"THINK CHILDCARE LIMITED","TNK","Consumer Services","1.9500","1.9500","1.9500","-0.0051","4947"
"THOMSON RESOURCES LIMITED","TMZ","Materials","0.0400","0.0400","0.0400","0.0000","30000"
"THOR MINING PLC","THR","Materials","0.0180","0.0180","0.0180","0.0036","46646"
"THORN GROUP LIMITED","TGA","Retailing","1.2100","1.2150","1.2050","0.0000","23358"
"THORNEY OPPORTUNITIES LTD","TOP","Not Applic","0.7000","0.7000","0.7000","0.0050","22700"
"THORNEY TECHNOLOGIES LTD","TEK","Energy","0.2500","0.2500","0.2450","-0.0049","51960"
"THREAT PROTECT AUSTRALIA LIMITED","TPS","Energy","0.0270","0.0270","0.0270","0.0000","24314"
"THRED LIMITED","THD","Software & Services","0.0060","0.0060","0.0060","0.0000","600000"
"THUNDELARRA LIMITED","THX","Materials","0.0270","0.0270","0.0270","0.0000","3000"
"TIAN AN AUSTRALIA LIMITED","TIA","Real Estate","1.0150","1.0150","1.0000","0.0152","29879"
"TIAN POH RESOURCES LIMITED","TPO","Materials",,"","","",""
"TIANMEI BEVERAGE GROUP CORPORATION LIMITED","TB8","Food, Beverage & Tobacco",,"","","",""
"TIGER RESOURCES LIMITED","TGS","Materials",,"","","",""
"TIGERS REALM COAL LIMITED","TIG","Materials","0.0500","0.0500","0.0500","0.0000","125000"
"TIKFORCE LIMITED","TKF","Software & Services","0.0390","0.0390","0.0380","-0.0019","210697"
"TILT RENEWABLES LIMITED.","TLT","Utilities",,"","","",""
"TIMAH RESOURCES LIMITED","TML","Utilities",,"","","",""
"TINYBEANS GROUP LTD","TNY","Software & Services","1.0000","1.0000","1.0000","0.0000","10000"
"TITAN MINERALS LIMITED","TTM","Materials",,"","","",""
"TITANIUM SANDS LIMITED","TSL","Materials",,"","","",""
"TLOU ENERGY LIMITED","TOU","Energy","0.1250","0.1250","0.1250","-0.0048","55654"
"TNG LIMITED","TNG","Materials","0.1400","0.1400","0.1350","0.0052","67508"
"TNT MINES LIMITED","TIN","Class Pend",,"","","",""
"TODD RIVER RESOURCES LIMITED","TRT","Materials","0.1450","0.1450","0.1400","0.0000","53689"
"TOMIZONE LIMITED","TOM","Software & Services","0.0190","0.0200","0.0190","0.0036","43968"
"TOP END MINERALS LIMITED","TND","Materials",,"","","",""
"TOPBETTA HOLDINGS LIMITED","TBH","Consumer Services","0.4200","0.4200","0.4100","0.0000","160408"
"TOPTUNG LTD","TTW","Materials","0.0300","0.0300","0.0300","0.0000","36668"
"TORIAN RESOURCES LIMITED","TNR","Materials","0.0840","0.0860","0.0840","-0.0010","113587"
"TORO ENERGY LIMITED","TOE","Energy","0.0320","0.0320","0.0320","-0.0019","269000"
"TORRENS 2009-3 TRUST","TRB","Not Applic",,"","","",""
"TORRENS SERIES 2010-1 TRUST","TRP","Not Applic",,"","","",""
"TORRENS SERIES 2010-2 TRUST","TRK","Not Applic",,"","","",""
"TORRENS SERIES 2010-3 TRUST","TOA","Not Applic",,"","","",""
"TORRENS SERIES 2013-1 TRUST","TNB","Not Applic",,"","","",""
"TORRENS SERIES 2013-2 TRUST","TNF","Not Applic",,"","","",""
"TORRENS SERIES 2014-1 TRUST","TNH","Not Applic",,"","","",""
"TORRENS SERIES 2014-2 TRUST","TOZ","Not Applic",,"","","",""
"TORRENS SERIES 2015-1 TRUST","TNJ","Not Applic",,"","","",""
"TORRENS SERIES 2016-1 TRUST","TTZ","Not Applic",,"","","",""
"TOTAL FACE GROUP LIMITED","TFG","Consumer Services","0.1700","0.1700","0.1700","0.0000","18750"
"TOWER LIMITED","TWR","Insurance","0.8150","0.8150","0.8050","0.0051","5562"
"TOX FREE SOLUTIONS LIMITED","TOX","Commercial & Professional Services","2.4400","2.4500","2.4200","0.0000","22747"
"TPC CONSOLIDATED LIMITED","TPC","Telecommunication Services","0.9000","0.9000","0.9000","-0.1286","1000"
"TPG TELECOM LIMITED","TPM","Telecommunication Services","5.5150","5.5300","5.5000","-0.0099","154477"
"TPI ENTERPRISES LIMITED","TPE","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"TRADE ME GROUP LIMITED","TME","Retailing","4.2000","4.2100","4.2000","-0.0050","321830"
"TRADITIONAL THERAPY CLINICS LIMITED","TTC","Health Care Equipment & Services","0.2600","0.2600","0.2550","0.0000","27000"
"TRAFFIC TECHNOLOGIES LTD.","TTI","Transportation","0.0380","0.0380","0.0360","-0.0010","514415"
"TRAKA RESOURCES LIMITED","TKL","Materials","0.0190","0.0190","0.0190","0.0000","15000"
"TRANSACTION SOLUTIONS INTERNATIONAL LIMITED","TSN","Software & Services","0.0090","0.0090","0.0090","0.0000","60000"
"TRANSCENDENCE TECHNOLOGIES LIMITED","TTL","Diversified Financials","0.0190","0.0190","0.0190","0.0011","1000000"
"TRANSMETRO CORPORATION LIMITED","TCO","Consumer Services","1.0550","1.0550","1.0550","0.0051","1000"
"TRANSURBAN GROUP","TCL","Transportation","12.1650","12.1900","12.1350","0.0401","284005"
"TREASURY CORPORATION OF VICTORIA","XVG","Not Applic",,"","","",""
"TREASURY WINE ESTATES LIMITED","TWE","Food, Beverage & Tobacco","14.5000","14.5200","14.4900","0.0305","195818"
"TREK METALS LIMITED","TKM","Materials","0.0320","0.0320","0.0320","0.0010","9072"
"TRIANGLE ENERGY (GLOBAL) LIMITED","TEG","Energy","0.1100","0.1100","0.1050","0.0000","15512"
"TRIBUNE RESOURCES LIMITED","TBR","Materials","7.1500","7.1600","7.1500","0.0000","253"
"TRILOGY INTERNATIONAL LIMITED","TIL","Household & Personal Products",,"","","",""
"TRIPLE ENERGY LIMITED","TNP","Energy","0.2000","0.2000","0.2000","0.0500","275"
"TRITON MINERALS LTD","TON","Materials","0.0780","0.0790","0.0780","-0.0010","395712"
"TROY RESOURCES LIMITED","TRY","Materials","0.1150","0.1200","0.1150","0.0000","62393"
"TRUSCOTT MINING CORPORATION LIMITED","TRM","Materials","0.0230","0.0230","0.0230","0.0048","66667"
"TRUSTEES AUSTRALIA LIMITED","TAU","Consumer Services","0.1700","0.1700","0.1700","0.0165","11764"
"TTA HOLDINGS LIMITED","TTA","Retailing",,"","","",""
"TTG FINTECH LIMITED","TUP","Software & Services","0.0800","0.0800","0.0800","-0.0073","40000"
"TUNGSTEN MINING NL","TGN","Materials","0.0950","0.0950","0.0950","0.0020","9195"
"TURNERS AUTOMOTIVE GROUP LIMITED","TRA","Diversified Financials",,"","","",""
"TV2U INTERNATIONAL LIMITED","TV2","Software & Services","0.0100","0.0100","0.0100","0.0000","30000"
"TYCHEAN RESOURCES LTD","TYK","Materials","0.0030","0.0030","0.0030","0.0000","2203000"
"TYRANNA RESOURCES LIMITED","TYX","Materials","0.0160","0.0160","0.0160","0.0011","559599"
"TZ LIMITED","TZL","Technology Hardware & Equipment","0.0350","0.0350","0.0350","0.0000","244"
"UCW LIMITED","UCW","Consumer Services","0.0490","0.0490","0.0490","0.0000","175918"
"UIL ENERGY LTD","UIL","Energy","0.0290","0.0290","0.0290","0.0000","239581"
"ULTIMA UNITED LIMITED","UUL","Real Estate","0.0500","0.0500","0.0500","-0.0083","1803"
"ULTRACHARGE LIMITED","UTR","Capital Goods","0.0360","0.0370","0.0360","-0.0019","437909"
"UNILIFE CORPORATION","UNS","Health Care Equipment & Services",,"","","",""
"UNITED NETWORKS LIMITED","UNL","Telecommunication Services","0.1000","0.1000","0.1000","0.0000","7486"
"UNITED OVERSEAS AUSTRALIA LIMITED","UOS","Real Estate","0.6100","0.6100","0.6100","0.0000","14500"
"UNIVERSAL BIOSENSORS INC.","UBI","Health Care Equipment & Services","0.3950","0.3950","0.3950","0.0051","23451"
"UNIVERSAL COAL PLC","UNV","Energy","0.1550","0.1550","0.1550","0.0052","3061"
"UPDATER INC","UPD","Software & Services","1.4150","1.4200","1.4000","-0.0099","51881"
"URANIUM EQUITIES LIMITED","UEQ","Energy","0.0070","0.0070","0.0070","0.0012","451109"
"URANIUM RESOURCES INC","URI","Energy",,"","","",""
"URANIUMSA LIMITED","USA","Energy","0.0060","0.0060","0.0060","0.0000","172179"
"URB INVESTMENTS LIMITED","URB","Not Applic","0.9900","0.9900","0.9800","-0.0099","45000"
"URBANISE.COM LIMITED","UBN","Software & Services","0.0540","0.0540","0.0540","0.0021","50000"
"US MASTERS RESIDENTIAL PROPERTY FUND","URF","Real Estate","1.7600","1.7600","1.7600","0.0000","370"
"US RESIDENTIAL FUND","USR","Not Applic","0.4500","0.4500","0.4500","-0.0098","15000"
"US SELECT PRIVATE OPPORTUNITIES FUND","USF","Not Applic","1.8500","1.8500","1.8500","0.0000","5000"
"US SELECT PRIVATE OPPORTUNITIES FUND II","USG","Not Applic","2.0500","2.0500","2.0500","0.0203","4875"
"US SELECT PRIVATE OPPORTUNITIES FUND III","USP","Not Applic",,"","","",""
"USCOM LIMITED","UCM","Health Care Equipment & Services","0.1650","0.1650","0.1650","-0.0094","19200"
"UUV AQUABOTIX LTD","UUV","Capital Goods","0.1050","0.1050","0.1050","-0.0091","15000"
"VALMEC LIMITED","VMX","Energy","0.2250","0.2250","0.2250","0.0000","26666"
"VALOR RESOURCES LIMITED","VAL","Materials","0.0180","0.0190","0.0170","0.0023","11904107"
"VANGO MINING LIMITED","VAN","Materials","0.0520","0.0520","0.0520","0.0000","5000"
"VARISCAN MINES LIMITED","VAR","Materials","0.0090","0.0090","0.0090","0.0000","666"
"VAULT INTELLIGENCE LIMITED","VLT","Materials","0.0290","0.0290","0.0280","-0.0010","300000"
"VDM GROUP LIMITED","VMG","Capital Goods","0.0010","0.0010","0.0010","0.0000","90000"
"VEALLS LIMITED","VEL","Diversified Financials",,"","","",""
"VECTOR RESOURCES LIMITED","VEC","Materials","0.0160","0.0160","0.0160","0.0000","2506434"
"VECTUS BIOSYSTEMS LIMITED","VBS","Pharmaceuticals, Biotechnology & Life Sciences","1.4500","1.4500","1.4400","0.0203","6800"
"VEEM LTD","VEE","Capital Goods","0.5950","0.5950","0.5950","0.0372","2"
"VELOCITY PROPERTY GROUP LIMITED","VP7","Real Estate","0.1500","0.1500","0.1500","-0.0214","400"
"VELPIC LIMITED","VPC","Software & Services","0.0150","0.0150","0.0150","0.0000","695634"
"VENTNOR RESOURCES LTD","VRX","Materials","0.0130","0.0130","0.0090","0.0000","325000"
"VENTURE MINERALS LIMITED","VMS","Materials","0.0210","0.0210","0.0210","0.0000","5765"
"VENTUREX RESOURCES LIMITED","VXR","Materials","0.0090","0.0090","0.0090","0.0000","2363432"
"VENUS METALS CORPORATION LIMITED","VMC","Materials","0.1300","0.1300","0.1250","0.0052","18022"
"VERDANT MINERALS LTD","VRM","Materials","0.0300","0.0300","0.0300","0.0000","300000"
"VERILUMA LIMITED","VRI","Software & Services","0.0150","0.0150","0.0150","0.0000","62991"
"VERIS LIMITED","VRS","Commercial & Professional Services",,"","","",""
"VGI PARTNERS GLOBAL INVESTMENTS LIMITED","VG1","Class Pend",,"","","",""
"VIAGOLD CAPITAL LIMITED","VIA","Consumer Services",,"","","",""
"VICINITY CENTRES","VCX","Real Estate","2.6500","2.6650","2.6500","0.0101","1573125"
"VICINITY CENTRES TRUST","VCD","Not Applic",,"","","",""
"VICTOR GROUP HOLDINGS LIMITED","VIG","Media",,"","","",""
"VICTORY MINES LIMITED","VIC","Materials","0.0060","0.0060","0.0060","0.0000","166666"
"VIENTO GROUP LIMITED","VIE","Capital Goods",,"","","",""
"VIETNAM INDUSTRIAL INVESTMENTS LIMITED","VII","Materials","0.3400","0.3400","0.3400","0.0103","3000"
"VIKING MINES LIMITED","VKA","Materials","0.0230","0.0230","0.0230","0.0000","400000"
"VILLA WORLD LIMITED.","VLW","Real Estate","2.3200","2.3200","2.2900","-0.0148","116988"
"VILLAGE ROADSHOW LIMITED","VRL","Media","3.7300","3.7600","3.7300","-0.0198","8717"
"VIMY RESOURCES LIMITED","VMY","Energy","0.1150","0.1150","0.1150","0.0000","39705"
"VIRALYTICS LIMITED","VLA","Pharmaceuticals, Biotechnology & Life Sciences","0.8850","0.9000","0.8800","0.0000","67070"
"VIRGIN AUSTRALIA HOLDINGS LIMITED","VAH","Transportation","0.1870","0.1900","0.1850","0.0020","58728"
"VIRTUS HEALTH LIMITED","VRT","Health Care Equipment & Services","5.6250","5.6400","5.6100","-0.0444","46121"
"VISIONEERING TECHNOLOGIES, INC.","VTI","Health Care Equipment & Services","0.4100","0.4100","0.4100","0.0266","2500"
"VISTA GROUP INTERNATIONAL LIMITED.","VGL","Software & Services",,"","","",""
"VITA GROUP LIMITED","VTG","Retailing","1.5620","1.5620","1.5250","0.0411","222230"
"VITA LIFE SCIENCES LIMITED.","VSC","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"VITAL METALS LIMITED","VML","Materials","0.0070","0.0070","0.0070","0.0000","2400000"
"VIVA ENERGY REIT","VVR","Real Estate","2.1600","2.1800","2.1500","-0.0050","930097"
"VIVID TECHNOLOGY LIMITED","VIV","Capital Goods","0.0420","0.0420","0.0420","0.0000","30000"
"VMOTO LIMITED","VMT","Automobiles & Components","0.0820","0.0820","0.0820","0.0010","5000"
"VOCUS GROUP LIMITED","VOC","Telecommunication Services","2.4050","2.4250","2.4000","0.0000","392906"
"VOLPARA HEALTH TECHNOLOGIES LIMITED","VHT","Health Care Equipment & Services","0.5800","0.5800","0.5750","0.0000","12000"
"VOLT POWER GROUP LIMITED","VPR","Utilities","0.0030","0.0030","0.0030","0.0000","10000"
"VOLT RESOURCES LIMITED","VRC","Materials","0.0170","0.0170","0.0160","0.0011","319062"
"VOLTAGE IP LIMITED","VIP","Software & Services","0.0700","0.0700","0.0700","0.0117","10000"
"WAKENBY LIMITED","WAK","Commercial & Professional Services",,"","","",""
"WALKABOUT RESOURCES LTD","WKT","Materials","0.0940","0.0940","0.0920","0.0000","16015"
"WAM ACTIVE LIMITED","WAA","Diversified Financials","1.1150","1.1150","1.1150","-0.0050","81219"
"WAM CAPITAL LIMITED","WAM","Diversified Financials","2.4700","2.4800","2.4700","-0.0099","79915"
"WAM LEADERS LIMITED","WLE","Not Applic","1.1050","1.1050","1.1000","-0.0020","35886"
"WAM MICROCAP LIMITED","WMI","Not Applic",,"","","",""
"WAM RESEARCH LIMITED","WAX","Diversified Financials","1.6050","1.6050","1.6050","0.0000","6821"
"WANGLE TECHNOLOGIES LIMITED","WGL","Software & Services","0.0090","0.0090","0.0090","0.0000","58132"
"WASHINGTON H SOUL PATTINSON & COMPANY LIMITED","SOL","Energy","18.1600","18.2100","18.0750","0.1217","102426"
"WATER RESOURCES GROUP LIMITED","WRG","Utilities","0.0010","0.0010","0.0010","-0.0005","5000000"
"WATERCO LIMITED","WAT","Consumer Durables & Apparel","1.6000","1.7000","1.6000","-0.0941","11877"
"WATERMARK GLOBAL LEADERS FUND LIMITED","WGF","Not Applic","0.9600","0.9600","0.9600","0.0000","5904"
"WATERMARK MARKET NEUTRAL FUND LIMITED","WMK","Not Applic","0.9600","0.9600","0.9600","0.0101","56000"
"WATPAC LIMITED","WTP","Capital Goods","0.6850","0.6900","0.6800","0.0153","6025"
"WATTLE HEALTH AUSTRALIA LIMITED","WHA","Food, Beverage & Tobacco",,"","","",""
"WAVENET INTERNATIONAL LIMITED","WAL","Materials","0.0060","0.0060","0.0060","-0.0009","100000"
"WCP RESOURCES LIMITED","WCP","Materials",,"","","",""
"WEA FINANCE LLC","WEH","Not Applic",,"","","",""
"WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC","WEF","Not Applic",,"","","",""
"WEALTH DEFENDER EQUITIES LIMITED","WDE","Not Applic","0.8150","0.8150","0.8100","0.0000","41600"
"WEBJET LIMITED","WEB","Retailing","11.5700","11.6700","11.5400","0.0706","161698"
"WEBSTER LIMITED","WBA","Food, Beverage & Tobacco","1.4100","1.4250","1.4100","-0.0049","21192"
"WEEBIT NANO LTD","WBT","Materials","0.0160","0.0160","0.0160","0.0000","1007"
"WELLARD LIMITED","WLD","Food, Beverage & Tobacco","0.1050","0.1050","0.1050","-0.0048","3005"
"WELLCOM GROUP LIMITED","WLL","Commercial & Professional Services","4.4800","4.4800","4.4800","0.0918","3500"
"WESFARMERS LIMITED","WES","Food & Staples Retailing","42.2900","42.3400","42.2150","0.1353","162726"
"WEST AFRICAN RESOURCES LIMITED","WAF","Materials","0.3500","0.3500","0.3500","-0.0049","17371"
"WEST WITS MINING LIMITED","WWI","Materials","0.0190","0.0190","0.0190","0.0000","207585"
"WESTERN AREAS LIMITED","WSA","Materials","2.7300","2.7300","2.7100","0.0000","360283"
"WESTFIELD CORPORATION","WFD","Real Estate","7.6450","7.6800","7.6400","0.0153","688768"
"WESTGOLD RESOURCES LIMITED.","WGX","Materials","1.9650","2.0100","1.9550","0.0100","357003"
"WESTOZ INVESTMENT COMPANY LIMITED","WIC","Not Applic","0.9800","0.9800","0.9800","0.0101","5000"
"WESTPAC BANKING CORPORATION","WBC","Banks","31.2850","31.3500","31.2500","0.0939","469276"
"WESTSTAR INDUSTRIAL LIMITED","WSI","Materials","0.0180","0.0180","0.0180","0.0000","14007"
"WFD TRUST","WFB","Not Applic",,"","","",""
"WHITE CLIFF MINERALS LIMITED","WCN","Materials","0.0040","0.0040","0.0040","0.0000","125000"
"WHITE ENERGY COMPANY LIMITED","WEC","Energy","0.0480","0.0480","0.0480","0.0021","8333"
"WHITE ROCK MINERALS LIMITED","WRM","Materials","0.0150","0.0150","0.0150","0.0000","700000"
"WHITEBARK ENERGY LTD","WBE","Energy","0.0090","0.0090","0.0090","0.0000","353049"
"WHITEFIELD LIMITED","WHF","Diversified Financials","4.5300","4.5300","4.5200","0.0304","1438"
"WHITEHAVEN COAL LIMITED","WHC","Energy","3.7700","3.8150","3.6800","0.0713","3986503"
"WINCHESTER ENERGY LTD","WEL","Energy","0.0780","0.0780","0.0780","0.0031","108"
"WINDLAB LIMITED","WND","Class Pend","1.8800","1.8800","1.8800","-0.0197","264"
"WINGARA AG LTD","WNR","Food, Beverage & Tobacco","0.2800","0.2800","0.2800","0.0104","5000"
"WINHA COMMERCE AND TRADE INTL LIMITED","WQW","Food & Staples Retailing","0.3850","0.3850","0.3800","-0.0144","40506"
"WINMAR RESOURCES LIMITED","WFE","Materials","0.0010","0.0010","0.0010","0.0000","325000"
"WISETECH GLOBAL LIMITED","WTC","Software & Services","7.9450","7.9800","7.9300","-0.0445","22140"
"WOLF MINERALS LIMITED","WLF","Materials","0.0550","0.0550","0.0550","0.0021","93334"
"WOLF PETROLEUM LTD","WOF","Energy","0.0190","0.0190","0.0190","0.0022","96551"
"WOLFSTRIKE RENTALS GROUP LIMITED","WSG","Technology Hardware & Equipment","0.2600","0.2600","0.2600","0.0051","2000"
"WOLLONGONG COAL LIMITED","WLC","Materials","0.0060","0.0060","0.0060","0.0000","1229449"
"WONHE MULTIMEDIA COMMERCE LTD","WMC","Technology Hardware & Equipment","0.1700","0.1700","0.1700","-0.0049","55200"
"WOODSIDE PETROLEUM LIMITED","WPL","Energy","28.9000","28.9400","28.7800","-0.0607","262300"
"WOOLWORTHS LIMITED","WOW","Food & Staples Retailing","25.7150","25.7700","25.7150","0.0154","236768"
"WORLD REACH LIMITED","WRR","Technology Hardware & Equipment","0.2500","0.2500","0.2500","0.0000","11000"
"WORLD.NET SERVICES LIMITED","WNS","Software & Services",,"","","",""
"WORLEYPARSONS LIMITED","WOR","Energy","13.4800","13.5300","13.4400","-0.0094","108089"
"WPG RESOURCES LTD","WPG","Materials","0.0430","0.0440","0.0430","0.0000","568217"
"WPP AUNZ LTD","WPP","Media","1.1400","1.1450","1.1350","0.0000","49115"
"XANADU MINES LTD","XAM","Materials","0.2000","0.2000","0.2000","0.0000","3072"
"XENITH IP GROUP LIMITED","XIP","Commercial & Professional Services","1.8950","1.8950","1.8950","0.0000","500"
"XERO LIMITED","XRO","Software & Services",,"","","",""
"XPD SOCCER GEAR GROUP LIMITED","XPD","Consumer Durables & Apparel","0.0370","0.0370","0.0370","-0.0019","53000"
"XPED LIMITED","XPE","Software & Services","0.0120","0.0120","0.0120","0.0000","41664"
"XREF LIMITED","XF1","Software & Services","0.5950","0.5950","0.5950","0.0154","4645"
"XRF SCIENTIFIC LIMITED","XRF","Capital Goods","0.1700","0.1700","0.1700","0.0052","15000"
"XSTATE RESOURCES LIMITED","XST","Energy","0.0080","0.0080","0.0080","0.0000","1150000"
"XTD LTD","XTD","Media","0.0550","0.0550","0.0550","0.0000","2626"
"XTEK LIMITED.","XTE","Capital Goods","0.4550","0.4650","0.4550","0.0000","1053"
"XTV NETWORKS LTD","XTV","Media",,"","","",""
"YANCOAL AUSTRALIA LIMITED","YAL","Energy","0.1200","0.1200","0.1170","0.0000","36266"
"YANCOAL SCN LIMITED","YCN","Energy",,"","","",""
"YANGHAO INTERNATIONAL LIMITED","YHL","Consumer Durables & Apparel",,"","","",""
"YELLOW BRICK ROAD HOLDINGS LIMITED","YBR","Diversified Financials","0.1400","0.1400","0.1400","0.0000","247857"
"YOJEE LIMITED","YOJ","Materials","0.1250","0.1250","0.1250","0.0052","46953"
"YONDER AND BEYOND GROUP LIMITED","YNB","Diversified Financials","0.0370","0.0370","0.0370","-0.0010","25000"
"YOWIE GROUP LTD","YOW","Food, Beverage & Tobacco","0.1900","0.1900","0.1900","0.0000","31284"
"YPB GROUP LTD","YPB","Commercial & Professional Services","0.0400","0.0400","0.0400","0.0000","28554"
"Z ENERGY LIMITED.","ZEL","Energy","6.9800","6.9800","6.9500","0.0000","1500"
"ZAMANCO MINERALS LIMITED","ZAM","Materials",,"","","",""
"ZAMIA METALS LIMITED","ZGM","Materials",,"","","",""
"ZELDA THERAPEUTICS LIMITED","ZLD","Pharmaceuticals, Biotechnology & Life Sciences","0.0790","0.0790","0.0770","0.0021","548567"
