"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"EDEN INNOVATIONS LTD","EDE","Energy","0.1770","0.1800","0.1770","-0.0030","265293"
"EGAN STREET RESOURCES LIMITED","EGA","Materials","0.2700","0.2700","0.2700","0.0000","25000"
"EHR RESOURCES LIMITED","EHX","Energy","0.1450","0.1450","0.1400","0.0052","115897"
"EILDON CAPITAL LIMITED","EDC","Diversified Financials","1.0650","1.0650","1.0650","0.0000","500"
"ELANOR INVESTORS GROUP","ENN","Consumer Services","2.1450","2.1450","2.1400","0.0000","11245"
"ELANOR RETAIL PROPERTY FUND","ERF","Real Estate","1.3700","1.3800","1.3700","0.0000","14744"
"ELDERS LIMITED","ELD","Food, Beverage & Tobacco","4.8500","4.8650","4.8200","-0.0495","47902"
"ELECTRO OPTIC SYSTEMS HOLDINGS LIMITED","EOS","Capital Goods","2.6600","2.6800","2.6600","0.0000","6379"
"ELEMENTOS LIMITED","ELT","Materials","0.0090","0.0090","0.0090","0.0000","464000"
"ELIXIR PETROLEUM LIMITED","EXR","Energy","0.0430","0.0430","0.0420","0.0000","40680"
"ELK PETROLEUM LIMITED","ELK","Energy","0.0620","0.0620","0.0620","-0.0019","612694"
"ELLERSTON ASIAN INVESTMENTS LIMITED","EAI","Not Applic","0.9650","0.9650","0.9650","0.0000","24500"
"ELLERSTON GLOBAL INVESTMENTS LIMITED","EGI","Not Applic","1.0250","1.0250","1.0250","0.0000","14819"
"ELLEX MEDICAL LASERS LIMITED","ELX","Health Care Equipment & Services","1.2000","1.2100","1.2000","0.0050","10807"
"ELMO SOFTWARE LIMITED","ELO","Software & Services","2.5500","2.5500","2.5300","-0.0199","14997"
"ELSIGHT LIMITED","ELS","Technology Hardware & Equipment","0.5000","0.5350","0.5000","-0.0098","574800"
"ELYSIUM RESOURCES LIMITED","EYM","Materials","0.0080","0.0080","0.0080","0.0000","100000"
"EMBELTON LIMITED","EMB","Capital Goods",,"12.5000","12.5000","0.0000","1000"
"EMECO HOLDINGS LIMITED","EHL","Capital Goods","0.2150","0.2150","0.2100","0.0000","402094"
"EMERALD RESOURCES NL","EMR","Materials","0.0430","0.0430","0.0430","0.0000","38277"
"EMERGENT RESOURCES LIMITED","EMG","Materials","0.0090","0.0090","0.0090","0.0011","140000"
"EMERGING MARKETS MASTERS FUND","EMF","Not Applic","1.9900","1.9900","1.9900","0.0101","25000"
"EML PAYMENTS LIMITED","EML","Diversified Financials","2.1600","2.1650","2.1300","0.0050","142280"
"EMMERSON RESOURCES LIMITED","ERM","Materials","0.0870","0.0870","0.0870","0.0000","8513"
"EMPEROR RANGE GROUP LIMITED","ERX","Materials",,"0.0600","0.0600","-0.0028","8400"
"EMPIRE ENERGY GROUP LIMITED","EEG","Energy","0.0070","0.0070","0.0070","0.0000","1000000"
"EMPIRE OIL & GAS NL","EGO","Energy",,"0.1200","0.1150","0.0000","119724"
"EMPIRE RESOURCES LIMITED","ERL","Materials","0.0250","0.0250","0.0250","0.0010","8522"
"EMPIRED LTD","EPD","Software & Services","0.6500","0.6700","0.6500","0.0101","208739"
"EMU NL","EMU","Materials","0.1250","0.1300","0.1150","-0.0093","193400"
"ENCOUNTER RESOURCES LIMITED","ENR","Materials","0.0900","0.0900","0.0900","0.0031","58823"
"ENEABBA GAS LIMITED","ENB","Utilities","0.0070","0.0070","0.0070","-0.0009","578800"
"ENEGEX LIMITED","ENX","Energy","0.0220","0.0220","0.0220","0.0010","11667"
"ENERGIA MINERALS LIMITED","EMX","Energy","0.0150","0.0150","0.0150","0.0000","162221"
"ENERGY ACTION LIMITED","EAX","Commercial & Professional Services","0.8000","0.8000","0.8000","0.0000","810"
"ENERGY METALS LTD","EME","Energy","0.0880","0.0880","0.0880","-0.0029","4500"
"ENERGY ONE LIMITED","EOL","Software & Services","0.6150","0.6150","0.6150","0.0154","819"
"ENERGY RESOURCES OF AUSTRALIA LIMITED","ERA","Energy","0.5620","0.5750","0.5600","-0.0079","13218"
"ENERGY TECHNOLOGIES LIMITED","EGY","Capital Goods","0.0080","0.0080","0.0080","0.0000","75006"
"ENERGY WORLD CORPORATION LTD","EWC","Utilities","0.3650","0.3650","0.3600","0.0030","7640"
"ENERO GROUP LIMITED","EGG","Media","1.0750","1.0750","1.0750","-0.0049","285"
"ENGENCO LIMITED","EGN","Capital Goods","0.3100","0.3100","0.3100","0.0000","167233"
"ENHANCED OIL & GAS RECOVERY LIMITED","EOR","Energy","0.0080","0.0080","0.0080","0.0027","250000"
"ENICE HOLDING COMPANY LIMITED","ENC","Telecommunication Services","0.3800","0.3800","0.3800","0.0000","22000"
"ENNOX GROUP LTD","EXO","Diversified Financials","0.0030","0.0030","0.0030","0.0015","130000"
"ENSOGO LIMITED","E88","Retailing",,"","","",""
"ENSURANCE LTD","ENA","Insurance","0.0800","0.0800","0.0800","-0.0047","40000"
"ENTEK ENERGY LTD","ETE","Energy","0.0230","0.0230","0.0230","0.0000","8627"
"ENTERPRISE METALS LIMITED","ENT","Materials","0.0200","0.0200","0.0200","0.0011","310970"
"ENVIROMISSION LIMITED","EVM","Utilities",,"","","",""
"ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED","ESI","Commercial & Professional Services","0.0100","0.0100","0.0100","0.0000","4251526"
"ENVIRONMENTAL GROUP LIMITED (THE)","EGL","Capital Goods","0.0560","0.0560","0.0560","0.0000","664"
"ENVIROSUITE LIMITED","EVS","Commercial & Professional Services","0.0900","0.0900","0.0900","0.0053","45789"
"ENZUMO LIMITED","ENZ","Software & Services",,"0.0420","0.0420","-0.0037","15000"
"EPAT TECHNOLOGIES LTD","EPT","Health Care Equipment & Services","0.0420","0.0450","0.0420","-0.0019","394562"
"EPHRAIM RESOURCES LIMITED","EPA","Not Applic",,"","","",""
"EQT HOLDINGS LIMITED","EQT","Diversified Financials","17.9800","18.0000","17.9000","0.1924","2393"
"EQUATORIAL RESOURCES LIMITED","EQX","Materials","0.3600","0.3600","0.3600","-0.0049","20000"
"EQUUS MINING LIMITED","EQE","Materials","0.0410","0.0410","0.0410","0.0000","9967"
"ERM POWER LIMITED","EPW","Utilities","1.2970","1.3050","1.2950","0.0000","40727"
"ESENSE-LAB LTD","ESE","Pharmaceuticals, Biotechnology & Life Sciences","0.2600","0.2650","0.2600","0.0051","50000"
"ESERVGLOBAL LIMITED","ESV","Software & Services","0.1550","0.1550","0.1550","0.0000","756"
"ESPERANCE MINERALS LIMITED","ESM","Materials",,"","","",""
"ESPORTS MOGUL ASIA PACIFIC LIMITED","ESH","Software & Services","0.0160","0.0160","0.0160","0.0000","1758094"
"ESTIA HEALTH LIMITED","EHE","Health Care Equipment & Services","3.2100","3.2200","3.2000","0.0100","33684"
"ESTRELLA RESOURCES LIMITED","ESR","Materials","0.0350","0.0350","0.0350","0.0000","92003"
"ETFS METAL SECURITIES AUSTRALIA LIMITED.","GOL","Diversified Financials",,"","","",""
"ETHERSTACK PLC","ESK","Software & Services","0.1900","0.1900","0.1900","-0.0095","3200"
"EUMUNDI GROUP LIMITED","EBG","Consumer Services","0.9000","0.9200","0.9000","0.0529","1269"
"EUREKA GROUP HOLDINGS LIMITED","EGH","Real Estate","0.3150","0.3150","0.3150","-0.0049","9000"
"EUROPEAN COBALT LTD","EUC","Materials","0.2450","0.2600","0.2450","0.0104","3508985"
"EUROPEAN LITHIUM LIMITED","EUR","Materials","0.0580","0.0590","0.0570","0.0010","364149"
"EUROPEAN METALS HOLDINGS LIMITED","EMH","Materials","0.9000","0.9200","0.8900","0.0101","39006"
"EUROZ LIMITED","EZL","Diversified Financials","1.0400","1.0450","1.0400","-0.0339","8088"
"EVANS & PARTNERS GLOBAL DISRUPTION FUND","EGD","Not Applic","1.6500","1.6600","1.6500","0.0000","30000"
"EVE INVESTMENTS LIMITED","EVE","Diversified Financials","0.0050","0.0050","0.0040","0.0000","1929909"
"EVENT HOSPITALITY AND ENTERTAINMENT LTD","EVT","Media","12.6000","12.6800","12.5800","0.0806","3116"
"EVOLUTION MINING LIMITED","EVN","Materials","2.2400","2.2500","2.2300","0.0000","1127356"
"EVOLVE EDUCATION GROUP LIMITED","EVO","Consumer Services",,"","","",""
"EVZ LIMITED","EVZ","Capital Goods","0.0140","0.0140","0.0140","-0.0009","1500"
"EXCELSIOR GOLD LIMITED","EXG","Materials","0.0550","0.0550","0.0550","0.0010","7416"
"EXPLAURUM LIMITED","EXU","Materials","0.1050","0.1050","0.1000","0.0053","10497"
"EXTERRA RESOURCES LIMITED","EXC","Materials",,"0.0430","0.0410","0.0021","37592"
"EZA CORPORATION LTD","EZA","Commercial & Professional Services",,"","","",""
"FACTOR THERAPEUTICS LIMITED","FTT","Pharmaceuticals, Biotechnology & Life Sciences","0.0450","0.0450","0.0450","0.0000","96985"
"FAIRFAX MEDIA LIMITED","FXJ","Media","0.9320","0.9350","0.9300","-0.0030","309083"
"FAMILY ZONE CYBER SAFETY LIMITED","FZO","Software & Services","0.9100","0.9100","0.9100","0.0000","165000"
"FAR LIMITED","FAR","Energy","0.0680","0.0680","0.0680","0.0000","51049"
"FARM PRIDE FOODS LIMITED","FRM","Food, Beverage & Tobacco","1.0150","1.0250","1.0100","-0.0099","83999"
"FARMAFORCE LIMITED","FFC","Health Care Equipment & Services","0.0750","0.0750","0.0750","-0.0103","10000"
"FASTBRICK ROBOTICS LTD","FBR","Capital Goods","0.2650","0.2650","0.2600","0.0000","225337"
"FASTER ENTERPRISES LTD","FE8","Real Estate",,"0.0780","0.0780","-0.0056","4000"
"FAT PROPHETS GLOBAL CONTRARIAN FUND LTD","FPC","Not Applic","1.0000","1.0000","1.0000","0.0000","5403"
"FAT PROPHETS GLOBAL PROPERTY FUND","FPP","Class Pend",,"","","",""
"FATFISH INTERNET GROUP LTD","FFG","Diversified Financials","0.0400","0.0430","0.0390","0.0057","3295451"
"FE LIMITED","FEL","Materials","0.0250","0.0250","0.0250","0.0000","11587"
"FERRUM CRESCENT LIMITED","FCR","Materials","0.0010","0.0010","0.0010","0.0000","500000"
"FERTOZ LIMITED","FTZ","Materials",,"0.0600","0.0600","0.0000","34000"
"FFI HOLDINGS LIMITED","FFI","Food, Beverage & Tobacco","3.8500","3.8500","3.8500","0.0000","1000"
"FIDUCIAN GROUP LIMITED","FID","Diversified Financials","4.7600","4.8100","4.7600","0.0000","2607"
"FIELD SOLUTIONS HOLDINGS LIMITED","FSG","Telecommunication Services","0.0280","0.0280","0.0280","0.0000","8000"
"FINBAR GROUP LIMITED","FRI","Real Estate","0.8200","0.8300","0.8000","-0.0098","61355"
"FINDERS RESOURCES LIMITED","FND","Materials",,"","","",""
"FIRST GRAPHITE LIMITED","FGR","Materials","0.0810","0.0810","0.0810","0.0020","35116"
"FIRST GROWTH FUNDS LIMITED","FGF","Not Applic","0.0080","0.0080","0.0080","0.0011","2381585"
"FIRSTMAC MORTGAGE FUNDING TRUST SERIES 1-2007","FMA","Not Applic",,"","","",""
"FIRSTWAVE CLOUD TECHNOLOGY LIMITED","FCT","Software & Services","0.2400","0.2450","0.2400","0.0000","29654"
"FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED","FPH","Health Care Equipment & Services","11.5450","11.5700","11.5300","-0.0254","67953"
"FITZROY RIVER CORPORATION LTD","FZR","Energy","0.1850","0.1850","0.1850","0.0051","1000"
"FLAGSHIP INVESTMENTS LIMITED","FSI","Diversified Financials","1.6350","1.6400","1.6350","0.0000","10000"
"FLEETWOOD CORPORATION LIMITED","FWD","Consumer Durables & Apparel","2.9000","2.9100","2.9000","-0.0099","65"
"FLETCHER BUILDING LIMITED","FBU","Materials","7.0900","7.1200","7.0900","-0.0298","92543"
"FLEXIGROUP LIMITED","FXL","Diversified Financials","1.5550","1.5550","1.5450","0.0151","141809"
"FLEXIROAM LIMITED","FRX","Telecommunication Services","0.0950","0.0950","0.0950","0.0076","13500"
"FLIGHT CENTRE TRAVEL GROUP LIMITED","FLT","Consumer Services","43.5900","43.6300","43.4800","-0.0044","78166"
"FLINDERS MINES LIMITED","FMS","Materials","0.0660","0.0660","0.0660","0.0000","78048"
"FLUENCE CORPORATION LIMITED","FLC","Commercial & Professional Services","0.7000","0.7000","0.6900","0.0050","32743"
"FOCUS MINERALS LTD","FML","Materials","0.3800","0.3800","0.3800","-0.0049","22"
"FOLKESTONE EDUCATION TRUST","FET","Real Estate","2.7500","2.7600","2.7400","-0.0099","16268"
"FOLKESTONE LIMITED","FLK","Real Estate","1.1500","1.1500","1.1400","0.0000","428"
"FONTERRA SHAREHOLDERS' FUND","FSF","Food, Beverage & Tobacco",,"","","",""
"FORAGER AUSTRALIAN SHARES FUND","FOR","Not Applic",,"","","",""
"FORCE COMMODITIES LIMITED","4CE","Materials","0.0380","0.0390","0.0380","-0.0010","551130"
"FORTE CONSOLIDATED LIMITED","FRC","Materials","0.0200","0.0200","0.0200","0.0000","30000"
"FORTESCUE METALS GROUP LTD","FMG","Materials","5.1600","5.1700","5.1500","0.0000","975143"
"FOY GROUP LIMITED","FOY","Materials",,"","","",""
"FRASER RANGE METALS GROUP LTD","FRN","Materials","0.0230","0.0230","0.0230","0.0010","232042"
"FREEDOM FOODS GROUP LIMITED","FNP","Food, Beverage & Tobacco","4.1400","4.1500","4.1100","0.0000","4114"
"FREEDOM INSURANCE GROUP LTD","FIG","Insurance","0.7050","0.7050","0.7000","0.0000","87561"
"FREEDOM OIL AND GAS LTD","FDM","Energy","0.1150","0.1200","0.1150","0.0000","76716"
"FREEHILL MINING LIMITED.","FHS","Materials",,"","","",""
"FREELANCER LIMITED","FLN","Software & Services","0.4650","0.4650","0.4600","-0.0049","11825"
"FREMONT PETROLEUM CORPORATION LIMITED","FPL","Energy","0.0180","0.0180","0.0180","0.0000","192419"
"FRONTIER CAPITAL GROUP LIMITED","FCG","Commercial & Professional Services",,"","","",""
"FRONTIER DIGITAL VENTURES LIMITED","FDV","Software & Services","0.7150","0.7150","0.7150","-0.0049","5405"
"FRONTIER RESOURCES LIMITED","FNT","Materials","0.0160","0.0160","0.0140","0.0011","277347"
"FSA GROUP LIMITED","FSA","Diversified Financials","1.4800","1.4800","1.4800","0.0050","20000"
"FUNTASTIC LIMITED","FUN","Retailing","0.0060","0.0060","0.0060","0.0000","230000"
"FUTURE FIBRE TECHNOLOGIES LIMITED","FFT","Technology Hardware & Equipment","0.1300","0.1300","0.1300","0.0000","16443"
"FUTURE GENERATION GLOBAL INVESTMENT COMPANY LIMITED","FGG","Not Applic","1.1200","1.1200","1.1200","0.0000","996"
"FUTURE GENERATION INVESTMENT COMPANY LIMITED","FGX","Not Applic","1.1350","1.1350","1.1350","0.0000","128981"
"FYI RESOURCES LIMITED","FYI","Materials","0.0400","0.0400","0.0400","-0.0019","101279"
"G MEDICAL INNOVATIONS HOLDINGS LIMITED","GMV","Health Care Equipment & Services","0.4300","0.4300","0.4150","0.0155","173273"
"G.U.D. HOLDINGS LIMITED","GUD","Consumer Durables & Apparel","10.6100","10.6500","10.6100","0.0202","26845"
"G8 EDUCATION LIMITED","GEM","Consumer Services","4.2300","4.2400","4.2200","0.0051","350548"
"GAGE ROADS BREWING CO LIMITED","GRB","Food, Beverage & Tobacco","0.0700","0.0700","0.0700","0.0000","93938"
"GALAXY RESOURCES LIMITED","GXY","Materials","3.1000","3.1200","3.0900","-0.0298","1085054"
"GALE PACIFIC LIMITED","GAP","Consumer Durables & Apparel","0.3850","0.3900","0.3850","0.0000","25500"
"GALENA MINING LIMITED","G1A","Class Pend",,"","","",""
"GALILEE ENERGY LIMITED","GLL","Energy","0.1500","0.1500","0.1400","0.0000","436711"
"GARDA CAPITAL GROUP","GCM","Not Applic",,"","","",""
"GARDA DIVERSIFIED PROPERTY FUND","GDF","Real Estate","1.1750","1.1750","1.1750","0.0000","18"
"GAS2GRID LIMITED","GGX","Energy","0.0030","0.0030","0.0030","0.0000","862691"
"GASCOYNE RESOURCES LIMITED","GCY","Materials","0.4750","0.4750","0.4700","0.0050","267702"
"GATEWAY LIFESTYLE GROUP","GTY","Real Estate","1.9550","1.9550","1.9500","0.0051","14399"
"GATEWAY MINING LIMITED","GML","Materials",,"","","",""
"GAZAL CORPORATION LIMITED","GZL","Consumer Durables & Apparel","2.2000","2.2000","2.2000","0.0722","1600"
"GB ENERGY LIMITED","GBX","Energy",,"0.0170","0.0150","-0.0009","750000"
"GBM GOLD LTD","GBM","Materials","0.0080","0.0080","0.0080","0.0000","165000"
"GBM RESOURCES LIMITED","GBZ","Materials","0.0100","0.0100","0.0100","0.0000","12781"
"GBST HOLDINGS LIMITED","GBT","Software & Services","1.9050","1.9050","1.9000","0.0050","5180"
"GDI PROPERTY GROUP","GDI","Real Estate","1.1450","1.1450","1.1350","0.0030","156836"
"GENERA BIOSYSTEMS LIMITED","GBI","Pharmaceuticals, Biotechnology & Life Sciences","0.2100","0.2100","0.2100","0.0105","2000"
"GENESIS ENERGY LIMITED","GNE","Utilities","2.1800","2.1900","2.1800","-0.0100","3669"
"GENESIS MINERALS LIMITED","GMD","Materials","0.0280","0.0280","0.0280","-0.0010","28505"
"GENESIS RESOURCES LIMITED","GES","Materials","0.0310","0.0310","0.0310","0.0021","155300"
"GENETIC SIGNATURES LIMITED","GSS","Pharmaceuticals, Biotechnology & Life Sciences","0.3900","0.3900","0.3900","0.0000","2800"
"GENETIC TECHNOLOGIES LIMITED","GTG","Pharmaceuticals, Biotechnology & Life Sciences","0.0080","0.0080","0.0080","0.0000","37503"
"GENEX POWER LIMITED","GNX","Utilities","0.2270","0.2350","0.2250","0.0020","19670"
"GENTRACK GROUP LIMITED","GTK","Software & Services",,"","","",""
"GENWORTH MORTGAGE INSURANCE AUSTRALIA LIMITED","GMA","Banks","2.7900","2.8000","2.7900","-0.0050","114156"
"GEOPACIFIC RESOURCES LTD","GPR","Materials","0.0270","0.0270","0.0270","0.0010","14511"
"GETSWIFT LIMITED","GSW","Software & Services","3.0300","3.0600","3.0000","0.0100","87491"
"GI DYNAMICS, INC","GID","Health Care Equipment & Services","0.0460","0.0460","0.0460","0.0000","2298"
"GINDALBIE METALS LTD","GBG","Materials","0.0160","0.0160","0.0160","0.0000","10000"
"GLADIATOR RESOURCES LIMITED","GLA","Materials","0.0040","0.0040","0.0040","0.0013","125000"
"GLENNON SMALL COMPANIES LIMITED","GC1","Not Applic","0.8950","0.8950","0.8700","0.0050","18149"
"GLG CORP LTD","GLE","Consumer Durables & Apparel",,"","","",""
"GLOBAL CONSTRUCTION SERVICES LIMITED","GCS","Capital Goods","0.7650","0.7700","0.7620","0.0000","64308"
"GLOBAL ENERGY VENTURES LTD","GEV","Energy","0.2150","0.2150","0.2150","0.0000","57076"
"GLOBAL FORTUNE INVESTMENT LIMITED","GFI","Materials",,"","","",""
"GLOBAL GEOSCIENCE LIMITED","GSC","Materials","0.2200","0.2200","0.2150","0.0000","108152"
"GLOBAL GOLD HOLDINGS LIMITED","GGH","Diversified Financials",,"0.0210","0.0210","0.0011","100000"
"GLOBAL HEALTH LIMITED","GLH","Health Care Equipment & Services","0.3500","0.3500","0.3500","0.0051","12000"
"GLOBAL MASTERS FUND LIMITED","GFL","Diversified Financials","2.2400","2.2400","2.2400","0.0000","5800"
"GLOBAL PETROLEUM LIMITED","GBP","Energy","0.0340","0.0340","0.0340","-0.0010","41000"
"GLOBAL VALUE FUND LIMITED","GVF","Not Applic","1.1350","1.1350","1.1300","-0.0148","41488"
"GLOBE INTERNATIONAL LIMITED","GLB","Consumer Durables & Apparel","1.1000","1.1000","1.1000","0.0204","521"
"GLOBE METALS & MINING LIMITED","GBE","Materials","0.0140","0.0140","0.0140","0.0000","6283"
"GME RESOURCES LIMITED","GME","Materials","0.0790","0.0790","0.0790","0.0053","63291"
"GO ENERGY GROUP LIMITED","GOE","Capital Goods",,"","","",""
"GOCONNECT LIMITED","GCN","Software & Services",,"","","",""
"GODFREYS GROUP LIMITED","GFY","Retailing","0.6900","0.6900","0.6900","0.0101","1724"
"GOLD MOUNTAIN LIMITED","GMN","Materials","0.0930","0.0970","0.0930","-0.0020","90981"
"GOLD ROAD RESOURCES LIMITED","GOR","Materials","0.7050","0.7050","0.7000","0.0000","144302"
"GOLDEN CROSS RESOURCES LTD","GCR","Materials","0.0070","0.0070","0.0070","0.0000","5000"
"GOLDEN DEEPS LIMITED.","GED","Materials","0.0400","0.0400","0.0400","0.0000","25000"
"GOLDEN MILE RESOURCES LTD","G88","Materials","0.1650","0.1650","0.1650","0.0052","53590"
"GOLDEN RIM RESOURCES LTD","GMR","Materials","0.0030","0.0030","0.0030","0.0000","362500"
"GOLDFIELDS MONEY LIMITED","GMY","Banks","1.0000","1.0000","1.0000","0.0000","7364"
"GONDWANA RESOURCES LIMITED","GDA","Materials",,"","","",""
"GOODMAN GROUP","GMG","Real Estate","8.2250","8.2400","8.2200","-0.0099","273198"
"GOODMAN PLUS TRUST","GMP","Not Applic",,"","","",""
"GOOROO VENTURES LIMITED","GOO","Software & Services","0.1050","0.1300","0.1050","0.0111","17500"
"GOWING BROS LIMITED","GOW","Diversified Financials","3.2900","3.2900","3.2900","0.0099","5066"
"GPS ALLIANCE HOLDINGS LIMITED","GPS","Real Estate",,"0.0090","0.0090","-0.0009","7999"
"GPT GROUP","GPT","Real Estate","4.8950","4.9000","4.8800","-0.0049","399661"
"GR ENGINEERING SERVICES LIMITED","GNG","Materials","1.1900","1.1900","1.1900","0.0101","135"
"GRAINCORP LIMITED","GNC","Food, Beverage & Tobacco","7.9250","7.9800","7.9250","-0.0151","82099"
"GRAND GULF ENERGY LIMITED","GGE","Energy","0.0030","0.0030","0.0030","0.0000","726550"
"GRANDBRIDGE LIMITED","GBA","Diversified Financials",,"","","",""
"GRANGE RESOURCES LIMITED.","GRR","Materials","0.1250","0.1250","0.1250","-0.0020","20368"
"GRAPHEX MINING LIMITED","GPX","Materials","0.2650","0.2650","0.2650","0.0000","20000"
"GREAT BOULDER RESOURCES LIMITED","GBR","Materials","0.1750","0.1800","0.1750","0.0000","139426"
"GREAT WESTERN EXPLORATION LIMITED.","GTE","Materials","0.0140","0.0140","0.0140","0.0000","15857"
"GREATCELL SOLAR LIMITED","GSL","Semiconductors & Semiconductor Equipment","0.1800","0.1800","0.1800","0.0000","16"
"GREENCROSS LIMITED","GXL","Retailing","5.2300","5.2400","5.1900","0.0052","149894"
"GREENLAND MINERALS AND ENERGY LIMITED","GGG","Materials","0.0900","0.0950","0.0900","0.0000","211659"
"GREENPOWER ENERGY LIMITED","GPP","Energy","0.0170","0.0180","0.0170","0.0000","100000"
"GREENVALE ENERGY LIMITED","GRV","Energy","0.0250","0.0250","0.0250","0.0000","30000"
"GROWTHPOINT PROPERTIES AUSTRALIA","GOZ","Real Estate","3.1800","3.1800","3.1700","0.0051","48060"
"GTI RESOURCES LIMITED","GTR","Materials","0.0100","0.0100","0.0100","0.0000","172391"
"GTN LIMITED","GTN","Media","2.8000","2.8000","2.8000","0.0000","439"
"GULF INDUSTRIALS LIMITED","GLF","Materials","0.0070","0.0070","0.0070","-0.0009","1100000"
"GULF MANGANESE CORPORATION LIMITED","GMC","Materials","0.0060","0.0060","0.0060","0.0000","430000"
"GULLEWA LIMITED","GUL","Materials","0.0200","0.0200","0.0200","0.0022","339023"
"GWA GROUP LIMITED.","GWA","Capital Goods","2.5650","2.5750","2.5600","-0.0198","55470"
"GWR GROUP LIMITED","GWR","Materials","0.0800","0.0800","0.0800","0.0000","483"
"HAMMER METALS LIMITED","HMX","Materials","0.0350","0.0360","0.0350","0.0000","146423"
"HAMPTON HILL MINING NL","HHM","Materials","0.0150","0.0150","0.0150","0.0000","72957"
"HANNANS LTD","HNR","Materials",,"0.0120","0.0120","-0.0009","400000"
"HANSEN TECHNOLOGIES LIMITED","HSN","Software & Services","3.3800","3.3900","3.3500","0.0101","80679"
"HAOMA MINING NL","HAO","Materials","0.1900","0.1900","0.1900","0.0051","5000"
"HARANGA RESOURCES LIMITED","HAR","Materials","0.0050","0.0050","0.0050","0.0000","210000"
"HARRIS TECHNOLOGY GROUP LIMITED","HT8","Retailing","0.0650","0.0650","0.0650","0.0000","1400"
"HARVEY NORMAN HOLDINGS LIMITED","HVN","Retailing","3.8350","3.8550","3.8300","0.0050","369651"
"HASTINGS TECHNOLOGY METALS LTD","HAS","Materials","0.2250","0.2300","0.2250","0.0051","89142"
"HAVILAH RESOURCES LIMITED","HAV","Materials","0.2400","0.2400","0.2300","0.0218","56388"
"HAWKLEY OIL AND GAS LIMITED","HOG","Energy",,"","","",""
"HAWKSTONE MINING LIMITED","HWK","Materials","0.0210","0.0210","0.0210","0.0000","65000"
"HAWTHORN RESOURCES LIMITED","HAW","Materials","0.0530","0.0530","0.0530","0.0000","5130"
"HAZER GROUP LIMITED","HZR","Materials","0.6200","0.6500","0.6200","0.0154","122267"
"HEALTHSCOPE LIMITED.","HSO","Health Care Equipment & Services","1.8070","1.8120","1.8050","0.0020","1242083"
"HEARMEOUT LIMITED","HMO","Software & Services","0.1250","0.1250","0.1250","-0.0172","20000"
"HELIOS ENERGY LTD","HE8","Energy","0.0360","0.0360","0.0360","0.0010","11112"
"HELIX RESOURCES LIMITED","HLX","Materials","0.0340","0.0340","0.0340","0.0010","210000"
